  0.351880E-05  0.187442E+08  0.187442E+08  0.249910E+08  0.249909E+08  0.000000E+00  0.187442E+08
  0.363805E-05  0.187442E+08  0.187442E+08  0.249909E+08  0.249908E+08  0.000000E+00  0.187442E+08
  0.376134E-05  0.187442E+08  0.187442E+08  0.249908E+08  0.249907E+08  0.000000E+00  0.187442E+08
  0.388880E-05  0.187442E+08  0.187442E+08  0.249907E+08  0.249906E+08  0.000000E+00  0.187442E+08
  0.402059E-05  0.187442E+08  0.187442E+08  0.249906E+08  0.249905E+08  0.000000E+00  0.187442E+08
  0.415684E-05  0.187442E+08  0.187442E+08  0.249904E+08  0.249904E+08  0.000000E+00  0.187442E+08
  0.429771E-05  0.187442E+08  0.187442E+08  0.249903E+08  0.249903E+08  0.000000E+00  0.187442E+08
  0.444336E-05  0.187442E+08  0.187442E+08  0.249902E+08  0.249901E+08  0.000000E+00  0.187442E+08
  0.459394E-05  0.187442E+08  0.187442E+08  0.249900E+08  0.249900E+08  0.000000E+00  0.187442E+08
  0.474962E-05  0.187442E+08  0.187442E+08  0.249899E+08  0.249898E+08  0.000000E+00  0.187442E+08
  0.491058E-05  0.187442E+08  0.187442E+08  0.249897E+08  0.249896E+08  0.000000E+00  0.187442E+08
  0.507699E-05  0.187442E+08  0.187442E+08  0.249895E+08  0.249894E+08  0.000000E+00  0.187442E+08
  0.524905E-05  0.187442E+08  0.187442E+08  0.249893E+08  0.249892E+08  0.000000E+00  0.187442E+08
  0.542693E-05  0.187442E+08  0.187442E+08  0.249891E+08  0.249890E+08  0.000000E+00  0.187442E+08
  0.561084E-05  0.187442E+08  0.187442E+08  0.249889E+08  0.249888E+08  0.000000E+00  0.187442E+08
  0.580099E-05  0.187442E+08  0.187442E+08  0.249887E+08  0.249886E+08  0.000000E+00  0.187442E+08
  0.599757E-05  0.187442E+08  0.187442E+08  0.249884E+08  0.249883E+08  0.000000E+00  0.187442E+08
  0.620082E-05  0.187442E+08  0.187442E+08  0.249881E+08  0.249880E+08  0.000000E+00  0.187442E+08
  0.641096E-05  0.187442E+08  0.187442E+08  0.249879E+08  0.249877E+08  0.000000E+00  0.187442E+08
  0.662822E-05  0.187442E+08  0.187442E+08  0.249875E+08  0.249874E+08  0.000000E+00  0.187442E+08
  0.685284E-05  0.187442E+08  0.187442E+08  0.249872E+08  0.249871E+08  0.000000E+00  0.187442E+08
  0.708508E-05  0.187442E+08  0.187442E+08  0.249869E+08  0.249867E+08  0.000000E+00  0.187442E+08
  0.732518E-05  0.187442E+08  0.187442E+08  0.249865E+08  0.249863E+08  0.000000E+00  0.187442E+08
  0.757342E-05  0.187442E+08  0.187442E+08  0.249861E+08  0.249859E+08  0.000000E+00  0.187442E+08
  0.783008E-05  0.187442E+08  0.187442E+08  0.249856E+08  0.249854E+08  0.000000E+00  0.187442E+08
  0.809543E-05  0.187442E+08  0.187442E+08  0.249852E+08  0.249850E+08  0.000000E+00  0.187442E+08
  0.836977E-05  0.187442E+08  0.187442E+08  0.249847E+08  0.249845E+08  0.000000E+00  0.187442E+08
  0.865341E-05  0.187442E+08  0.187442E+08  0.249842E+08  0.249839E+08  0.000000E+00  0.187442E+08
  0.894667E-05  0.187442E+08  0.187442E+08  0.249836E+08  0.249833E+08  0.000000E+00  0.187442E+08
  0.924986E-05  0.187442E+08  0.187442E+08  0.249830E+08  0.249827E+08  0.000000E+00  0.187442E+08
  0.956332E-05  0.187442E+08  0.187442E+08  0.249824E+08  0.249821E+08  0.000000E+00  0.187442E+08
  0.988741E-05  0.187442E+08  0.187442E+08  0.249817E+08  0.249814E+08  0.000000E+00  0.187442E+08
  0.102225E-04  0.187442E+08  0.187442E+08  0.249809E+08  0.249806E+08  0.000000E+00  0.187442E+08
  0.105689E-04  0.187442E+08  0.187442E+08  0.249802E+08  0.249798E+08  0.000000E+00  0.187442E+08
  0.109271E-04  0.187442E+08  0.187442E+08  0.249793E+08  0.249789E+08  0.000000E+00  0.187442E+08
  0.112974E-04  0.187442E+08  0.187442E+08  0.249784E+08  0.249780E+08  0.000000E+00  0.187442E+08
