  0.351880E-05  0.192537E+08  0.192537E+08  0.256701E+08  0.256701E+08  0.000000E+00  0.192537E+08
  0.363805E-05  0.192537E+08  0.192537E+08  0.256700E+08  0.256700E+08  0.000000E+00  0.192537E+08
  0.376134E-05  0.192537E+08  0.192537E+08  0.256699E+08  0.256699E+08  0.000000E+00  0.192537E+08
  0.388880E-05  0.192537E+08  0.192537E+08  0.256698E+08  0.256697E+08  0.000000E+00  0.192537E+08
  0.402059E-05  0.192537E+08  0.192537E+08  0.256697E+08  0.256696E+08  0.000000E+00  0.192537E+08
  0.415684E-05  0.192537E+08  0.192537E+08  0.256696E+08  0.256695E+08  0.000000E+00  0.192537E+08
  0.429771E-05  0.192537E+08  0.192537E+08  0.256694E+08  0.256693E+08  0.000000E+00  0.192537E+08
  0.444336E-05  0.192537E+08  0.192537E+08  0.256693E+08  0.256692E+08  0.000000E+00  0.192537E+08
  0.459394E-05  0.192537E+08  0.192537E+08  0.256691E+08  0.256690E+08  0.000000E+00  0.192537E+08
  0.474962E-05  0.192537E+08  0.192537E+08  0.256689E+08  0.256689E+08  0.000000E+00  0.192537E+08
  0.491058E-05  0.192537E+08  0.192537E+08  0.256688E+08  0.256687E+08  0.000000E+00  0.192537E+08
  0.507699E-05  0.192537E+08  0.192537E+08  0.256686E+08  0.256685E+08  0.000000E+00  0.192537E+08
  0.524905E-05  0.192537E+08  0.192537E+08  0.256684E+08  0.256683E+08  0.000000E+00  0.192537E+08
  0.542693E-05  0.192537E+08  0.192537E+08  0.256681E+08  0.256680E+08  0.000000E+00  0.192537E+08
  0.561084E-05  0.192537E+08  0.192537E+08  0.256679E+08  0.256678E+08  0.000000E+00  0.192537E+08
  0.580099E-05  0.192537E+08  0.192537E+08  0.256677E+08  0.256675E+08  0.000000E+00  0.192537E+08
  0.599757E-05  0.192537E+08  0.192537E+08  0.256674E+08  0.256673E+08  0.000000E+00  0.192537E+08
  0.620082E-05  0.192537E+08  0.192537E+08  0.256671E+08  0.256670E+08  0.000000E+00  0.192537E+08
  0.641096E-05  0.192537E+08  0.192537E+08  0.256668E+08  0.256666E+08  0.000000E+00  0.192537E+08
  0.662822E-05  0.192537E+08  0.192537E+08  0.256665E+08  0.256663E+08  0.000000E+00  0.192537E+08
  0.685284E-05  0.192537E+08  0.192537E+08  0.256661E+08  0.256659E+08  0.000000E+00  0.192537E+08
  0.708508E-05  0.192537E+08  0.192537E+08  0.256657E+08  0.256656E+08  0.000000E+00  0.192537E+08
  0.732518E-05  0.192537E+08  0.192537E+08  0.256653E+08  0.256652E+08  0.000000E+00  0.192537E+08
  0.757342E-05  0.192536E+08  0.192536E+08  0.256649E+08  0.256647E+08  0.000000E+00  0.192536E+08
  0.783008E-05  0.192536E+08  0.192536E+08  0.256644E+08  0.256642E+08  0.000000E+00  0.192536E+08
  0.809543E-05  0.192536E+08  0.192536E+08  0.256640E+08  0.256637E+08  0.000000E+00  0.192536E+08
  0.836977E-05  0.192536E+08  0.192536E+08  0.256634E+08  0.256632E+08  0.000000E+00  0.192536E+08
  0.865341E-05  0.192536E+08  0.192536E+08  0.256629E+08  0.256626E+08  0.000000E+00  0.192536E+08
  0.894667E-05  0.192536E+08  0.192536E+08  0.256623E+08  0.256620E+08  0.000000E+00  0.192536E+08
  0.924986E-05  0.192536E+08  0.192536E+08  0.256616E+08  0.256613E+08  0.000000E+00  0.192536E+08
  0.956332E-05  0.192536E+08  0.192536E+08  0.256610E+08  0.256606E+08  0.000000E+00  0.192536E+08
  0.988741E-05  0.192536E+08  0.192536E+08  0.256602E+08  0.256599E+08  0.000000E+00  0.192536E+08
  0.102225E-04  0.192536E+08  0.192536E+08  0.256594E+08  0.256591E+08  0.000000E+00  0.192536E+08
  0.105689E-04  0.192536E+08  0.192536E+08  0.256586E+08  0.256582E+08  0.000000E+00  0.192536E+08
  0.109271E-04  0.192536E+08  0.192536E+08  0.256577E+08  0.256573E+08  0.000000E+00  0.192536E+08
  0.112974E-04  0.192536E+08  0.192536E+08  0.256568E+08  0.256563E+08  0.000000E+00  0.192536E+08
  0.116802E-04  0.192536E+08  0.192536E+08  0.256557E+08  0.256553E+08  0.000000E+00  0.192536E+08
  0.120761E-04  0.192536E+08  0.192536E+08  0.256547E+08  0.256542E+08  0.000000E+00  0.192536E+08
  0.124853E-04  0.192536E+08  0.192536E+08  0.256535E+08  0.256530E+08  0.000000E+00  0.192536E+08
  0.129084E-04  0.192536E+08  0.192536E+08  0.256522E+08  0.256517E+08  0.000000E+00  0.192536E+08
  0.133459E-04  0.192536E+08  0.192536E+08  0.256509E+08  0.256503E+08  0.000000E+00  0.192536E+08
  0.137981E-04  0.192536E+08  0.192536E+08  0.256495E+08  0.256488E+08  0.000000E+00  0.192536E+08
  0.142657E-04  0.192536E+08  0.192536E+08  0.256480E+08  0.256473E+08  0.000000E+00  0.192536E+08
  0.147492E-04  0.192536E+08  0.192536E+08  0.256464E+08  0.256456E+08  0.000000E+00  0.192536E+08
  0.152490E-04  0.192536E+08  0.192536E+08  0.256446E+08  0.256438E+08  0.000000E+00  0.192536E+08
  0.157658E-04  0.192536E+08  0.192536E+08  0.256428E+08  0.256419E+08  0.000000E+00  0.192536E+08
  0.163001E-04  0.192536E+08  0.192536E+08  0.256408E+08  0.256399E+08  0.000000E+00  0.192536E+08
  0.168525E-04  0.192536E+08  0.192536E+08  0.256387E+08  0.256377E+08  0.000000E+00  0.192536E+08
  0.174236E-04  0.192536E+08  0.192536E+08  0.256364E+08  0.256353E+08  0.000000E+00  0.192536E+08
  0.180140E-04  0.192536E+08  0.192536E+08  0.256340E+08  0.256329E+08  0.000000E+00  0.192536E+08
  0.186245E-04  0.192536E+08  0.192536E+08  0.256314E+08  0.256302E+08  0.000000E+00  0.192536E+08
  0.192557E-04  0.192536E+08  0.192536E+08  0.256286E+08  0.256273E+08  0.000000E+00  0.192536E+08
  0.199082E-04  0.192536E+08  0.192536E+08  0.256257E+08  0.256243E+08  0.000000E+00  0.192536E+08
  0.205829E-04  0.192536E+08  0.192536E+08  0.256225E+08  0.256210E+08  0.000000E+00  0.192536E+08
  0.212804E-04  0.192536E+08  0.192536E+08  0.256191E+08  0.256176E+08  0.000000E+00  0.192536E+08
  0.220016E-04  0.192536E+08  0.192536E+08  0.256155E+08  0.256138E+08  0.000000E+00  0.192536E+08
  0.227472E-04  0.192535E+08  0.192535E+08  0.256116E+08  0.256099E+08  0.000000E+00  0.192535E+08
  0.235181E-04  0.192535E+08  0.192535E+08  0.256075E+08  0.256056E+08  0.000000E+00  0.192535E+08
  0.243151E-04  0.192535E+08  0.192535E+08  0.256031E+08  0.256011E+08  0.000000E+00  0.192535E+08
  0.251391E-04  0.192535E+08  0.192535E+08  0.255984E+08  0.255962E+08  0.000000E+00  0.192535E+08
  0.259910E-04  0.192535E+08  0.192535E+08  0.255934E+08  0.255911E+08  0.000000E+00  0.192535E+08
  0.268718E-04  0.192535E+08  0.192535E+08  0.255880E+08  0.255855E+08  0.000000E+00  0.192535E+08
  0.277825E-04  0.192535E+08  0.192535E+08  0.255822E+08  0.255796E+08  0.000000E+00  0.192535E+08
  0.287240E-04  0.192535E+08  0.192535E+08  0.255761E+08  0.255733E+08  0.000000E+00  0.192535E+08
  0.296974E-04  0.192535E+08  0.192535E+08  0.255695E+08  0.255665E+08  0.000000E+00  0.192535E+08
  0.307038E-04  0.192534E+08  0.192534E+08  0.255625E+08  0.255593E+08  0.000000E+00  0.192534E+08
  0.317443E-04  0.192534E+08  0.192534E+08  0.255550E+08  0.255516E+08  0.000000E+00  0.192534E+08
  0.328201E-04  0.192534E+08  0.192534E+08  0.255470E+08  0.255433E+08  0.000000E+00  0.192534E+08
  0.339323E-04  0.192534E+08  0.192534E+08  0.255384E+08  0.255345E+08  0.000000E+00  0.192534E+08
  0.350822E-04  0.192534E+08  0.192534E+08  0.255293E+08  0.255251E+08  0.000000E+00  0.192534E+08
  0.362711E-04  0.192534E+08  0.192534E+08  0.255195E+08  0.255150E+08  0.000000E+00  0.192534E+08
  0.375003E-04  0.192533E+08  0.192533E+08  0.255090E+08  0.255042E+08  0.000000E+00  0.192533E+08
  0.387712E-04  0.192533E+08  0.192533E+08  0.254979E+08  0.254927E+08  0.000000E+00  0.192533E+08
  0.400851E-04  0.192533E+08  0.192533E+08  0.254860E+08  0.254805E+08  0.000000E+00  0.192533E+08
  0.414435E-04  0.192533E+08  0.192533E+08  0.254732E+08  0.254673E+08  0.000000E+00  0.192533E+08
  0.428480E-04  0.192532E+08  0.192532E+08  0.254596E+08  0.254533E+08  0.000000E+00  0.192532E+08
  0.443000E-04  0.192532E+08  0.192532E+08  0.254450E+08  0.254383E+08  0.000000E+00  0.192532E+08
  0.458013E-04  0.192532E+08  0.192532E+08  0.254295E+08  0.254223E+08  0.000000E+00  0.192532E+08
