     2    0.10784E+04    0.51876E-01    0.35623E+01
     3    0.10215E+04    0.86806E-01    0.44315E+01
     4    0.96377E+03    0.10054E+00    0.45725E+01
     5    0.91793E+03    0.92337E-01    0.42716E+01
     6    0.88424E+03    0.70968E-01    0.37548E+01
     7    0.86079E+03    0.47066E-01    0.31686E+01
     8    0.84508E+03    0.27974E-01    0.25998E+01
     9    0.83564E+03    0.16246E-01    0.21000E+01
    10    0.83110E+03    0.10786E-01    0.16987E+01
    11    0.83027E+03    0.89566E-02    0.14058E+01
    12    0.83277E+03    0.84060E-02    0.12193E+01
    13    0.83729E+03    0.78031E-02    0.11252E+01
    14    0.84343E+03    0.69611E-02    0.11043E+01
    15    0.85103E+03    0.61605E-02    0.11353E+01
    16    0.85993E+03    0.57004E-02    0.11979E+01
    17    0.86996E+03    0.57077E-02    0.12744E+01
    18    0.88026E+03    0.60426E-02    0.13516E+01
    19    0.89214E+03    0.65183E-02    0.14238E+01
    20    0.90432E+03    0.70244E-02    0.14854E+01
    21    0.91697E+03    0.75356E-02    0.15375E+01
    22    0.93010E+03    0.81422E-02    0.15817E+01
    23    0.94350E+03    0.89520E-02    0.16205E+01
    24    0.95727E+03    0.10026E-01    0.16571E+01
    25    0.97144E+03    0.11391E-01    0.16949E+01
    26    0.98584E+03    0.13021E-01    0.17378E+01
    27    0.10006E+04    0.14877E-01    0.17836E+01
    28    0.10156E+04    0.16945E-01    0.18302E+01
    29    0.10308E+04    0.19212E-01    0.18767E+01
    30    0.10463E+04    0.21678E-01    0.19210E+01
    31    0.10619E+04    0.24344E-01    0.19601E+01
    32    0.10778E+04    0.27202E-01    0.19907E+01
    33    0.10939E+04    0.30244E-01    0.20108E+01
    34    0.11102E+04    0.33476E-01    0.20194E+01
    35    0.11268E+04    0.36903E-01    0.20157E+01
    36    0.11436E+04    0.40542E-01    0.19984E+01
    37    0.11605E+04    0.44418E-01    0.19689E+01
    38    0.11777E+04    0.48559E-01    0.19302E+01
    39    0.11951E+04    0.52963E-01    0.18822E+01
    40    0.12126E+04    0.57628E-01    0.18233E+01
    41    0.12304E+04    0.62556E-01    0.17525E+01
    42    0.12482E+04    0.67763E-01    0.16697E+01
    43    0.12662E+04    0.73265E-01    0.15753E+01
    44    0.12843E+04    0.79064E-01    0.14706E+01
    45    0.13027E+04    0.85173E-01    0.13570E+01
    46    0.13215E+04    0.91599E-01    0.12333E+01
    47    0.13404E+04    0.98324E-01    0.10986E+01
    48    0.13594E+04    0.10533E+00    0.95435E+00
    49    0.13786E+04    0.11257E+00    0.80179E+00
    50    0.13981E+04    0.12000E+00    0.63514E+00
    51    0.14178E+04    0.12757E+00    0.44825E+00
    52    0.14378E+04    0.13539E+00    0.23880E+00
    53    0.14579E+04    0.14364E+00    0.73028E-02
    54    0.14779E+04    0.15233E+00   -0.23775E+00
    55    0.14980E+04    0.16149E+00   -0.48778E+00
    56    0.15185E+04    0.17097E+00   -0.74157E+00
    57    0.15394E+04    0.18066E+00   -0.10012E+01
    58    0.15606E+04    0.19051E+00   -0.12708E+01
    59    0.15819E+04    0.20055E+00   -0.15544E+01
    60    0.16035E+04    0.21079E+00   -0.18549E+01
    61    0.16255E+04    0.22130E+00   -0.21737E+01
    62    0.16474E+04    0.23210E+00   -0.25104E+01
    63    0.16694E+04    0.24318E+00   -0.28636E+01
    64    0.16918E+04    0.25460E+00   -0.32322E+01
    65    0.17142E+04    0.26636E+00   -0.36143E+01
    66    0.17370E+04    0.27844E+00   -0.40064E+01
    67    0.17600E+04    0.29079E+00   -0.44066E+01
