  0.355810E-05  0.188151E+08  0.188151E+08  0.250854E+08  0.250853E+08  0.188151E+08  0.188151E+08
  0.367857E-05  0.188151E+08  0.188151E+08  0.250853E+08  0.250852E+08  0.188151E+08  0.188151E+08
  0.380311E-05  0.188151E+08  0.188151E+08  0.250852E+08  0.250851E+08  0.188151E+08  0.188151E+08
  0.393186E-05  0.188151E+08  0.188151E+08  0.250850E+08  0.250850E+08  0.188151E+08  0.188151E+08
  0.406498E-05  0.188151E+08  0.188151E+08  0.250849E+08  0.250849E+08  0.188151E+08  0.188151E+08
  0.420260E-05  0.188151E+08  0.188151E+08  0.250848E+08  0.250847E+08  0.188151E+08  0.188151E+08
  0.434489E-05  0.188151E+08  0.188151E+08  0.250847E+08  0.250846E+08  0.188151E+08  0.188151E+08
  0.449198E-05  0.188151E+08  0.188151E+08  0.250845E+08  0.250845E+08  0.188151E+08  0.188151E+08
  0.464406E-05  0.188151E+08  0.188151E+08  0.250844E+08  0.250843E+08  0.188151E+08  0.188151E+08
  0.480129E-05  0.188151E+08  0.188151E+08  0.250842E+08  0.250841E+08  0.188151E+08  0.188151E+08
  0.496384E-05  0.188151E+08  0.188151E+08  0.250840E+08  0.250839E+08  0.188151E+08  0.188151E+08
  0.513190E-05  0.188151E+08  0.188151E+08  0.250838E+08  0.250838E+08  0.188151E+08  0.188151E+08
  0.530564E-05  0.188151E+08  0.188151E+08  0.250836E+08  0.250835E+08  0.188151E+08  0.188151E+08
  0.548527E-05  0.188151E+08  0.188151E+08  0.250834E+08  0.250833E+08  0.188151E+08  0.188151E+08
  0.567098E-05  0.188151E+08  0.188151E+08  0.250832E+08  0.250831E+08  0.188151E+08  0.188151E+08
  0.586297E-05  0.188151E+08  0.188151E+08  0.250830E+08  0.250828E+08  0.188151E+08  0.188151E+08
  0.606147E-05  0.188151E+08  0.188151E+08  0.250827E+08  0.250826E+08  0.188151E+08  0.188151E+08
  0.626668E-05  0.188151E+08  0.188151E+08  0.250824E+08  0.250823E+08  0.188151E+08  0.188151E+08
  0.647885E-05  0.188151E+08  0.188151E+08  0.250821E+08  0.250820E+08  0.188151E+08  0.188151E+08
  0.669819E-05  0.188151E+08  0.188151E+08  0.250818E+08  0.250816E+08  0.188151E+08  0.188151E+08
  0.692496E-05  0.188151E+08  0.188151E+08  0.250815E+08  0.250813E+08  0.188151E+08  0.188151E+08
  0.715941E-05  0.188151E+08  0.188151E+08  0.250811E+08  0.250809E+08  0.188151E+08  0.188151E+08
  0.740180E-05  0.188151E+08  0.188151E+08  0.250807E+08  0.250805E+08  0.188151E+08  0.188151E+08
  0.765239E-05  0.188151E+08  0.188151E+08  0.250803E+08  0.250801E+08  0.188151E+08  0.188151E+08
  0.791147E-05  0.188151E+08  0.188151E+08  0.250798E+08  0.250796E+08  0.188151E+08  0.188151E+08
  0.817932E-05  0.188151E+08  0.188150E+08  0.250794E+08  0.250791E+08  0.188151E+08  0.188151E+08
  0.845624E-05  0.188150E+08  0.188150E+08  0.250788E+08  0.250786E+08  0.188151E+08  0.188151E+08
  0.874253E-05  0.188150E+08  0.188150E+08  0.250783E+08  0.250781E+08  0.188151E+08  0.188150E+08
  0.903851E-05  0.188150E+08  0.188150E+08  0.250777E+08  0.250775E+08  0.188151E+08  0.188150E+08
  0.934452E-05  0.188150E+08  0.188150E+08  0.250771E+08  0.250768E+08  0.188151E+08  0.188150E+08
  0.966088E-05  0.188150E+08  0.188150E+08  0.250764E+08  0.250761E+08  0.188151E+08  0.188150E+08
  0.998796E-05  0.188150E+08  0.188150E+08  0.250757E+08  0.250754E+08  0.188151E+08  0.188150E+08
  0.103261E-04  0.188150E+08  0.188150E+08  0.250750E+08  0.250746E+08  0.188151E+08  0.188150E+08
  0.106757E-04  0.188150E+08  0.188150E+08  0.250742E+08  0.250738E+08  0.188151E+08  0.188150E+08
  0.110371E-04  0.188150E+08  0.188150E+08  0.250733E+08  0.250729E+08  0.188151E+08  0.188150E+08
  0.114108E-04  0.188150E+08  0.188150E+08  0.250724E+08  0.250719E+08  0.188151E+08  0.188150E+08
  0.117971E-04  0.188150E+08  0.188150E+08  0.250714E+08  0.250709E+08  0.188151E+08  0.188150E+08
  0.121965E-04  0.188150E+08  0.188150E+08  0.250703E+08  0.250698E+08  0.188151E+08  0.188150E+08
  0.126095E-04  0.188150E+08  0.188150E+08  0.250692E+08  0.250687E+08  0.188151E+08  0.188150E+08
  0.130364E-04  0.188150E+08  0.188150E+08  0.250680E+08  0.250674E+08  0.188151E+08  0.188150E+08
  0.134777E-04  0.188150E+08  0.188150E+08  0.250667E+08  0.250661E+08  0.188151E+08  0.188150E+08
  0.139340E-04  0.188150E+08  0.188150E+08  0.250653E+08  0.250647E+08  0.188151E+08  0.188150E+08
  0.144058E-04  0.188150E+08  0.188150E+08  0.250638E+08  0.250631E+08  0.188151E+08  0.188150E+08
  0.148935E-04  0.188150E+08  0.188150E+08  0.250622E+08  0.250615E+08  0.188150E+08  0.188150E+08
  0.153977E-04  0.188150E+08  0.188150E+08  0.250606E+08  0.250598E+08  0.188150E+08  0.188150E+08
  0.159190E-04  0.188150E+08  0.188150E+08  0.250588E+08  0.250579E+08  0.188150E+08  0.188150E+08
  0.164580E-04  0.188150E+08  0.188150E+08  0.250568E+08  0.250559E+08  0.188150E+08  0.188150E+08
  0.170152E-04  0.188150E+08  0.188150E+08  0.250548E+08  0.250538E+08  0.188150E+08  0.188150E+08
  0.175912E-04  0.188150E+08  0.188150E+08  0.250526E+08  0.250516E+08  0.188150E+08  0.188150E+08
  0.181868E-04  0.188150E+08  0.188150E+08  0.250502E+08  0.250491E+08  0.188150E+08  0.188150E+08
  0.188025E-04  0.188150E+08  0.188150E+08  0.250477E+08  0.250465E+08  0.188150E+08  0.188150E+08
  0.194391E-04  0.188150E+08  0.188150E+08  0.250450E+08  0.250438E+08  0.188150E+08  0.188150E+08
  0.200972E-04  0.188150E+08  0.188150E+08  0.250421E+08  0.250408E+08  0.188150E+08  0.188150E+08
  0.207776E-04  0.188150E+08  0.188150E+08  0.250391E+08  0.250377E+08  0.188150E+08  0.188150E+08
  0.214810E-04  0.188150E+08  0.188150E+08  0.250358E+08  0.250343E+08  0.188150E+08  0.188150E+08
  0.222083E-04  0.188150E+08  0.188150E+08  0.250323E+08  0.250307E+08  0.188150E+08  0.188150E+08
  0.229602E-04  0.188150E+08  0.188150E+08  0.250285E+08  0.250268E+08  0.188150E+08  0.188150E+08
  0.237375E-04  0.188150E+08  0.188150E+08  0.250245E+08  0.250227E+08  0.188150E+08  0.188150E+08
  0.245412E-04  0.188149E+08  0.188149E+08  0.250203E+08  0.250183E+08  0.188150E+08  0.188149E+08
  0.253720E-04  0.188149E+08  0.188149E+08  0.250157E+08  0.250136E+08  0.188150E+08  0.188149E+08
  0.262310E-04  0.188149E+08  0.188149E+08  0.250108E+08  0.250086E+08  0.188150E+08  0.188149E+08
  0.271191E-04  0.188149E+08  0.188149E+08  0.250056E+08  0.250032E+08  0.188149E+08  0.188149E+08
  0.280372E-04  0.188149E+08  0.188149E+08  0.250000E+08  0.249974E+08  0.188149E+08  0.188149E+08
  0.289864E-04  0.188149E+08  0.188149E+08  0.249940E+08  0.249913E+08  0.188149E+08  0.188149E+08
  0.299678E-04  0.188149E+08  0.188149E+08  0.249877E+08  0.249847E+08  0.188149E+08  0.188149E+08
  0.309824E-04  0.188149E+08  0.188149E+08  0.249809E+08  0.249777E+08  0.188149E+08  0.188149E+08
  0.320313E-04  0.188149E+08  0.188149E+08  0.249736E+08  0.249702E+08  0.188149E+08  0.188149E+08
  0.331158E-04  0.188148E+08  0.188148E+08  0.249658E+08  0.249622E+08  0.188149E+08  0.188148E+08
  0.342369E-04  0.188148E+08  0.188148E+08  0.249575E+08  0.249537E+08  0.188149E+08  0.188148E+08
  0.353960E-04  0.188148E+08  0.188148E+08  0.249486E+08  0.249445E+08  0.188148E+08  0.188148E+08
  0.365944E-04  0.188148E+08  0.188148E+08  0.249391E+08  0.249348E+08  0.188148E+08  0.188148E+08
  0.378333E-04  0.188148E+08  0.188148E+08  0.249290E+08  0.249243E+08  0.188148E+08  0.188148E+08
  0.391142E-04  0.188148E+08  0.188148E+08  0.249182E+08  0.249132E+08  0.188148E+08  0.188148E+08
  0.404384E-04  0.188147E+08  0.188147E+08  0.249066E+08  0.249013E+08  0.188148E+08  0.188147E+08
  0.418075E-04  0.188147E+08  0.188147E+08  0.248942E+08  0.248886E+08  0.188147E+08  0.188147E+08
  0.432229E-04  0.188147E+08  0.188147E+08  0.248810E+08  0.248750E+08  0.188147E+08  0.188147E+08
  0.446863E-04  0.188147E+08  0.188147E+08  0.248669E+08  0.248604E+08  0.188147E+08  0.188147E+08
  0.461992E-04  0.188146E+08  0.188146E+08  0.248518E+08  0.248449E+08  0.188147E+08  0.188146E+08
  0.477633E-04  0.188146E+08  0.188146E+08  0.248357E+08  0.248284E+08  0.188146E+08  0.188146E+08
  0.493803E-04  0.188146E+08  0.188146E+08  0.248185E+08  0.248107E+08  0.188146E+08  0.188146E+08
  0.510521E-04  0.188146E+08  0.188145E+08  0.248002E+08  0.247918E+08  0.188146E+08  0.188146E+08
  0.527805E-04  0.188145E+08  0.188145E+08  0.247806E+08  0.247716E+08  0.188145E+08  0.188145E+08
  0.545675E-04  0.188145E+08  0.188145E+08  0.247596E+08  0.247500E+08  0.188145E+08  0.188145E+08
  0.564149E-04  0.188144E+08  0.188144E+08  0.247372E+08  0.247270E+08  0.188144E+08  0.188144E+08
  0.583249E-04  0.188144E+08  0.188144E+08  0.247133E+08  0.247024E+08  0.188144E+08  0.188144E+08
  0.602995E-04  0.188144E+08  0.188143E+08  0.246878E+08  0.246761E+08  0.188143E+08  0.188144E+08
  0.623410E-04  0.188143E+08  0.188143E+08  0.246605E+08  0.246480E+08  0.188143E+08  0.188143E+08
  0.644516E-04  0.188143E+08  0.188142E+08  0.246314E+08  0.246181E+08  0.188142E+08  0.188142E+08
  0.666336E-04  0.188142E+08  0.188142E+08  0.246004E+08  0.245861E+08  0.188142E+08  0.188142E+08
  0.688896E-04  0.188141E+08  0.188141E+08  0.245672E+08  0.245520E+08  0.188141E+08  0.188141E+08
  0.712219E-04  0.188141E+08  0.188140E+08  0.245318E+08  0.245155E+08  0.188140E+08  0.188141E+08
  0.736331E-04  0.188140E+08  0.188140E+08  0.244940E+08  0.244767E+08  0.188140E+08  0.188140E+08
  0.761260E-04  0.188139E+08  0.188139E+08  0.244537E+08  0.244352E+08  0.188139E+08  0.188139E+08
  0.787033E-04  0.188139E+08  0.188138E+08  0.244106E+08  0.243909E+08  0.188138E+08  0.188139E+08
  0.813679E-04  0.188138E+08  0.188137E+08  0.243647E+08  0.243436E+08  0.188137E+08  0.188138E+08
  0.841227E-04  0.188137E+08  0.188136E+08  0.243157E+08  0.242932E+08  0.188136E+08  0.188137E+08
  0.869707E-04  0.188136E+08  0.188136E+08  0.242634E+08  0.242394E+08  0.188135E+08  0.188136E+08
  0.899151E-04  0.188135E+08  0.188134E+08  0.242076E+08  0.241820E+08  0.188134E+08  0.188135E+08
  0.929593E-04  0.188134E+08  0.188133E+08  0.241482E+08  0.241208E+08  0.188133E+08  0.188134E+08
  0.961065E-04  0.188133E+08  0.188132E+08  0.240848E+08  0.240556E+08  0.188132E+08  0.188133E+08
  0.993603E-04  0.188131E+08  0.188131E+08  0.240171E+08  0.239861E+08  0.188131E+08  0.188131E+08
  0.102724E-03  0.188130E+08  0.188130E+08  0.239451E+08  0.239119E+08  0.188129E+08  0.188130E+08
  0.106202E-03  0.188129E+08  0.188128E+08  0.238683E+08  0.238329E+08  0.188128E+08  0.188129E+08
  0.109798E-03  0.188127E+08  0.188127E+08  0.237864E+08  0.237488E+08  0.188126E+08  0.188127E+08
  0.113515E-03  0.188126E+08  0.188125E+08  0.236992E+08  0.236591E+08  0.188124E+08  0.188125E+08
  0.117358E-03  0.188124E+08  0.188123E+08  0.236063E+08  0.235636E+08  0.188123E+08  0.188124E+08
  0.121331E-03  0.188122E+08  0.188121E+08  0.235074E+08  0.234619E+08  0.188121E+08  0.188122E+08
  0.125439E-03  0.188120E+08  0.188119E+08  0.234021E+08  0.233536E+08  0.188119E+08  0.188120E+08
  0.129686E-03  0.188118E+08  0.188117E+08  0.232901E+08  0.232385E+08  0.188116E+08  0.188118E+08
  0.134076E-03  0.188116E+08  0.188115E+08  0.231709E+08  0.231159E+08  0.188114E+08  0.188116E+08
  0.138616E-03  0.188113E+08  0.188112E+08  0.230441E+08  0.229856E+08  0.188111E+08  0.188113E+08
  0.143309E-03  0.188111E+08  0.188110E+08  0.229093E+08  0.228471E+08  0.188109E+08  0.188111E+08
  0.148160E-03  0.188108E+08  0.188107E+08  0.227660E+08  0.226998E+08  0.188106E+08  0.188108E+08
  0.153176E-03  0.188105E+08  0.188104E+08  0.226137E+08  0.225434E+08  0.188103E+08  0.188105E+08
  0.158362E-03  0.188102E+08  0.188101E+08  0.224520E+08  0.223774E+08  0.188100E+08  0.188102E+08
  0.163724E-03  0.188099E+08  0.188097E+08  0.222804E+08  0.222011E+08  0.188096E+08  0.188098E+08
  0.169267E-03  0.188095E+08  0.188094E+08  0.220983E+08  0.220141E+08  0.188092E+08  0.188095E+08
  0.174997E-03  0.188091E+08  0.188090E+08  0.219052E+08  0.218159E+08  0.188088E+08  0.188091E+08
  0.180922E-03  0.188087E+08  0.188086E+08  0.217006E+08  0.216058E+08  0.188084E+08  0.188087E+08
  0.187047E-03  0.188083E+08  0.188081E+08  0.214838E+08  0.213833E+08  0.188079E+08  0.188083E+08
  0.193380E-03  0.188078E+08  0.188076E+08  0.212543E+08  0.211479E+08  0.188074E+08  0.188078E+08
  0.199927E-03  0.188073E+08  0.188071E+08  0.210116E+08  0.208989E+08  0.188069E+08  0.188073E+08
  0.206696E-03  0.188068E+08  0.188066E+08  0.207550E+08  0.206357E+08  0.188064E+08  0.188068E+08
  0.213693E-03  0.188063E+08  0.188060E+08  0.204839E+08  0.203579E+08  0.188058E+08  0.188062E+08
  0.220928E-03  0.188057E+08  0.188054E+08  0.201979E+08  0.200647E+08  0.188051E+08  0.188056E+08
  0.228408E-03  0.188050E+08  0.188048E+08  0.198962E+08  0.197556E+08  0.188045E+08  0.188050E+08
  0.236141E-03  0.188043E+08  0.188041E+08  0.195785E+08  0.194302E+08  0.188037E+08  0.188043E+08
  0.244136E-03  0.188036E+08  0.188033E+08  0.192441E+08  0.190879E+08  0.188030E+08  0.188035E+08
  0.252401E-03  0.188028E+08  0.188025E+08  0.188927E+08  0.187282E+08  0.188022E+08  0.188028E+08
  0.260946E-03  0.188020E+08  0.188017E+08  0.185237E+08  0.183507E+08  0.188013E+08  0.188019E+08
  0.269781E-03  0.188011E+08  0.188008E+08  0.181367E+08  0.179551E+08  0.188003E+08  0.188010E+08
  0.278914E-03  0.188002E+08  0.187998E+08  0.177316E+08  0.175411E+08  0.187993E+08  0.188001E+08
  0.288357E-03  0.187992E+08  0.187988E+08  0.173079E+08  0.171084E+08  0.187983E+08  0.187991E+08
  0.298120E-03  0.187981E+08  0.187977E+08  0.168656E+08  0.166569E+08  0.187971E+08  0.187980E+08
  0.308213E-03  0.187970E+08  0.187965E+08  0.164047E+08  0.161868E+08  0.187959E+08  0.187969E+08
  0.318648E-03  0.187958E+08  0.187952E+08  0.159253E+08  0.156980E+08  0.187946E+08  0.187956E+08
  0.329436E-03  0.187945E+08  0.187939E+08  0.154275E+08  0.151910E+08  0.187933E+08  0.187943E+08
  0.340589E-03  0.187931E+08  0.187925E+08  0.149118E+08  0.146662E+08  0.187918E+08  0.187930E+08
  0.352120E-03  0.187916E+08  0.187910E+08  0.143787E+08  0.141242E+08  0.187903E+08  0.187915E+08
  0.364041E-03  0.187900E+08  0.187894E+08  0.138291E+08  0.135659E+08  0.187886E+08  0.187899E+08
  0.376366E-03  0.187884E+08  0.187877E+08  0.132640E+08  0.129924E+08  0.187868E+08  0.187882E+08
  0.389108E-03  0.187866E+08  0.187859E+08  0.126844E+08  0.124050E+08  0.187849E+08  0.187865E+08
  0.402282E-03  0.187847E+08  0.187840E+08  0.120921E+08  0.118054E+08  0.187829E+08  0.187846E+08
  0.415901E-03  0.187827E+08  0.187819E+08  0.114886E+08  0.111955E+08  0.187808E+08  0.187825E+08
  0.429982E-03  0.187806E+08  0.187797E+08  0.108761E+08  0.105773E+08  0.187786E+08  0.187804E+08
  0.444539E-03  0.187783E+08  0.187774E+08  0.102567E+08  0.995332E+07  0.187761E+08  0.187781E+08
  0.459589E-03  0.187759E+08  0.187750E+08  0.963329E+07  0.932638E+07  0.187736E+08  0.187757E+08
  0.475149E-03  0.187734E+08  0.187723E+08  0.900858E+07  0.869949E+07  0.187709E+08  0.187731E+08
  0.491236E-03  0.187706E+08  0.187696E+08  0.838578E+07  0.807596E+07  0.187680E+08  0.187704E+08
