3.537930000000000023e-06 -2.973687609861833125e+14 -2.973687609861833125e+14 -3.964723685199128125e+14 -3.964433993274153750e+14 -2.973687609861833125e+14 -2.973687609861833125e+14
3.657760000000000111e-06 -2.876268154706288750e+14 -2.876268154706288750e+14 -3.834557203814472500e+14 -3.834557203814472500e+14 -2.876268154706288750e+14 -2.876268154706288750e+14
3.781659999999999890e-06 -2.782031860494723438e+14 -2.782031860494723438e+14 -3.708653090989750625e+14 -3.708924112115956250e+14 -2.782031860494723438e+14 -2.782031860494723438e+14
3.909750000000000133e-06 -2.690887807547406875e+14 -2.690887807547406875e+14 -3.587413506701048750e+14 -3.587413506701048750e+14 -2.690887807547406875e+14 -2.690887807547406875e+14
4.042190000000000172e-06 -2.602722436490732188e+14 -2.602722436490732188e+14 -3.469873993509563750e+14 -3.469620440422716250e+14 -2.602722436490732188e+14 -2.602722436490732188e+14
4.179100000000000357e-06 -2.517455577889611250e+14 -2.517455577889611250e+14 -3.356198692978015625e+14 -3.355953446453135625e+14 -2.517455577889611250e+14 -2.517455577889611250e+14
4.320659999999999727e-06 -2.434974889382287500e+14 -2.434974889382287500e+14 -3.246000622143908750e+14 -3.246000622143908750e+14 -2.434974889382287500e+14 -2.434974889382287500e+14
4.467009999999999605e-06 -2.355199250854257188e+14 -2.355199250854257188e+14 -3.139653828415943125e+14 -3.139653828415943125e+14 -2.355199250854257188e+14 -2.355199250854257188e+14
4.618320000000000025e-06 -2.278035867059552500e+14 -2.278035867059552500e+14 -3.036789362381190625e+14 -3.036789362381190625e+14 -2.278035867059552500e+14 -2.278035867059552500e+14
4.774750000000000321e-06 -2.203403027500596250e+14 -2.203403027500596250e+14 -2.937298297936498750e+14 -2.937083645912388125e+14 -2.203403027500596250e+14 -2.203403027500596250e+14
4.936480000000000380e-06 -2.131214672308704062e+14 -2.131214672308704062e+14 -2.840858291397954375e+14 -2.840858291397954375e+14 -2.131214672308704062e+14 -2.131214672308704062e+14
5.103690000000000089e-06 -2.061390602791014688e+14 -2.061390602791014688e+14 -2.747784473257619062e+14 -2.747784473257619062e+14 -2.061390602791014688e+14 -2.061390602791014688e+14
5.276570000000000033e-06 -1.993851802507779688e+14 -1.993851802507779688e+14 -2.657756864463122188e+14 -2.657756864463122188e+14 -1.993851802507779688e+14 -1.993851802507779688e+14
5.455300000000000099e-06 -1.928527964650610312e+14 -1.928527964650610312e+14 -2.570681747716931562e+14 -2.570681747716931562e+14 -1.928527964650610312e+14 -1.928527964650610312e+14
5.640079999999999878e-06 -1.865345634380802188e+14 -1.865345634380802188e+14 -2.486279490462555625e+14 -2.486279490462555625e+14 -1.865345634380802188e+14 -1.865345634380802188e+14
5.831119999999999662e-06 -1.804232909896979688e+14 -1.804232909896979688e+14 -2.404823640838818750e+14 -2.404823640838818750e+14 -1.804232909896979688e+14 -1.804232909896979688e+14
6.028639999999999593e-06 -1.745119729417990625e+14 -1.745119729417990625e+14 -2.326032940856984688e+14 -2.326032940856984688e+14 -1.745119729417990625e+14 -1.745119729417990625e+14
6.232840000000000111e-06 -1.687946201981516250e+14 -1.687946201981516250e+14 -2.249827563128213125e+14 -2.249663126089539688e+14 -1.687946201981516250e+14 -1.687946201981516250e+14
6.443960000000000218e-06 -1.632644927274296250e+14 -1.632644927274296250e+14 -2.175958621533331250e+14 -2.175958621533331250e+14 -1.632644927274296250e+14 -1.632644927274296250e+14
6.662239999999999761e-06 -1.579153348657279688e+14 -1.579153348657279688e+14 -2.104512207465327500e+14 -2.104666046076984375e+14 -1.579153348657279688e+14 -1.579153348657279688e+14
6.887899999999999732e-06 -1.527417442988207500e+14 -1.527417442988207500e+14 -2.035564600105083125e+14 -2.035564600105083125e+14 -1.527417442988207500e+14 -1.527417442988207500e+14
7.121210000000000383e-06 -1.477375137871018125e+14 -1.477375137871018125e+14 -1.968874026894839688e+14 -1.968874026894839688e+14 -1.477375137871018125e+14 -1.477375137871018125e+14
7.362419999999999722e-06 -1.428972892820360000e+14 -1.428972892820360000e+14 -1.904229927022864375e+14 -1.904229927022864375e+14 -1.428972892820360000e+14 -1.428972892820360000e+14
7.611799999999999696e-06 -1.382156468320039219e+14 -1.382156468320039219e+14 -1.841842993682398438e+14 -1.841842993682398438e+14 -1.382156468320039219e+14 -1.382156468320039219e+14
7.869630000000000410e-06 -1.336873347992024375e+14 -1.336873347992024375e+14 -1.781369084640517188e+14 -1.781369084640517188e+14 -1.336873347992024375e+14 -1.336873347992024375e+14
8.136200000000000130e-06 -1.293072761923069062e+14 -1.293072761923069062e+14 -1.723005283739282812e+14 -1.723005283739282812e+14 -1.293072761923069062e+14 -1.293072761923069062e+14
8.411790000000000654e-06 -1.250708660767621875e+14 -1.250708660767621875e+14 -1.666433741190332500e+14 -1.666433741190332500e+14 -1.250708660767621875e+14 -1.250708660767621875e+14
8.696709999999999952e-06 -1.209733175598412969e+14 -1.209733175598412969e+14 -1.611720497757807812e+14 -1.611720497757807812e+14 -1.209733175598412969e+14 -1.209733175598412969e+14
8.991290000000000781e-06 -1.170098907449150781e+14 -1.170098907449150781e+14 -1.558802002860899688e+14 -1.558802002860899688e+14 -1.170098907449150781e+14 -1.170098907449150781e+14
9.295850000000000114e-06 -1.131762948580116406e+14 -1.131762948580116406e+14 -1.507730961698304062e+14 -1.507620707149002500e+14 -1.131762948580116406e+14 -1.131762948580116406e+14
9.610720000000000710e-06 -1.094683707938476250e+14 -1.094683707938476250e+14 -1.458227474169578750e+14 -1.458120831821021562e+14 -1.094683707938476250e+14 -1.094683707938476250e+14
9.936260000000000646e-06 -1.058818771404781562e+14 -1.058818771404781562e+14 -1.410348666480036875e+14 -1.410245518036646250e+14 -1.058818771404781562e+14 -1.058818771404781562e+14
1.027279999999999929e-05 -1.024131551822139375e+14 -1.024131551822139375e+14 -1.364045453142941094e+14 -1.364045453142941094e+14 -1.024131551822139375e+14 -1.024131551822139375e+14
1.062080000000000002e-05 -9.905749666276057812e+13 -9.905749666276057812e+13 -1.319254785072186875e+14 -1.319254785072186875e+14 -9.905749666276057812e+13 -9.905749666276057812e+13
1.098049999999999931e-05 -9.581256414150971875e+13 -9.581256414150971875e+13 -1.275945203910801719e+14 -1.275851864832241875e+14 -9.581256414150971875e+13 -9.581256414150971875e+13
1.135250000000000015e-05 -9.267296723680664062e+13 -9.267296723680664062e+13 -1.233954326539379688e+14 -1.233954326539379688e+14 -9.267296723680664062e+13 -9.267296723680664062e+13
1.173699999999999960e-05 -8.963703336081175000e+13 -8.963703336081175000e+13 -1.193530415952825156e+14 -1.193443092978289531e+14 -8.963703336081175000e+13 -8.963703336081175000e+13
1.213460000000000068e-05 -8.670000334216598438e+13 -8.670000334216598438e+13 -1.154254501387277500e+14 -1.154254501387277500e+14 -8.670000334216598438e+13 -8.670000334216598438e+13
