  0.994668E-05  0.240133E+07  0.240133E+07  0.320160E+07  0.320160E+07  0.241189E+07  0.240138E+07
  0.109829E-04  0.240133E+07  0.240133E+07  0.320156E+07  0.320156E+07  0.241189E+07  0.240138E+07
  0.121270E-04  0.240133E+07  0.240133E+07  0.320151E+07  0.320151E+07  0.241189E+07  0.240138E+07
  0.133904E-04  0.240133E+07  0.240133E+07  0.320146E+07  0.320145E+07  0.241188E+07  0.240138E+07
  0.147854E-04  0.240133E+07  0.240133E+07  0.320139E+07  0.320138E+07  0.241188E+07  0.240138E+07
  0.163257E-04  0.240133E+07  0.240133E+07  0.320130E+07  0.320129E+07  0.241187E+07  0.240138E+07
  0.180264E-04  0.240132E+07  0.240132E+07  0.320120E+07  0.320119E+07  0.241186E+07  0.240138E+07
  0.199043E-04  0.240132E+07  0.240132E+07  0.320107E+07  0.320106E+07  0.241185E+07  0.240137E+07
  0.219779E-04  0.240132E+07  0.240132E+07  0.320092E+07  0.320090E+07  0.241183E+07  0.240137E+07
  0.242675E-04  0.240132E+07  0.240132E+07  0.320073E+07  0.320071E+07  0.241182E+07  0.240137E+07
  0.267956E-04  0.240132E+07  0.240132E+07  0.320050E+07  0.320048E+07  0.241179E+07  0.240137E+07
  0.295871E-04  0.240131E+07  0.240131E+07  0.320022E+07  0.320020E+07  0.241177E+07  0.240136E+07
  0.326693E-04  0.240131E+07  0.240131E+07  0.319988E+07  0.319985E+07  0.241174E+07  0.240136E+07
  0.360727E-04  0.240131E+07  0.240131E+07  0.319946E+07  0.319943E+07  0.241170E+07  0.240136E+07
  0.398307E-04  0.240130E+07  0.240130E+07  0.319895E+07  0.319891E+07  0.241165E+07  0.240135E+07
  0.439801E-04  0.240129E+07  0.240129E+07  0.319833E+07  0.319828E+07  0.241160E+07  0.240134E+07
  0.485618E-04  0.240129E+07  0.240129E+07  0.319758E+07  0.319752E+07  0.241153E+07  0.240134E+07
  0.536208E-04  0.240128E+07  0.240128E+07  0.319666E+07  0.319659E+07  0.241144E+07  0.240132E+07
  0.592068E-04  0.240126E+07  0.240126E+07  0.319554E+07  0.319545E+07  0.241134E+07  0.240131E+07
