 2.665579582884184E-6 17992.663390970312
 2.1322077572558453E-5 17990.50415820348
 7.194762130863642E-5 17986.90653327515
 1.704947764516985E-4 17981.87215966854
 3.3287781722460675E-4 17975.40333547346
 5.749600577948919E-4 17967.50301090531
 9.125412649186077E-4 17958.174784949202
 1.3613451717501613E-3 17947.422901346562
 1.9370071124296603E-3 17935.252243667728
 2.655061796763473E-3 17921.668329894924
 3.53093124390693E-3 17906.67730619965
 4.579912893540561E-3 17890.285940029945
 5.81716791256272E-3 17872.501612554
 7.257709714797874E-3 17853.332310455713
 8.916392710632237E-3 17832.786617045974
 0.010807901302928854 17810.873702800836
 0.012946739144888822 17787.60331528369
 0.015347218674852945 17762.985768477083
 0.018023450942332406 17737.031931559762
 0.02098933573882189 17709.753217162437
 0.024258552046134612 17681.161569094285
 0.027844548814244245 17651.269449589224
 0.03176053607974874 17620.08982607434
 0.03601947643533286 17587.636157532753
 0.04063407685957587 17553.922380418967
 0.045616780915781904 17518.962894214982
 0.050979761327459335 17482.77254661141
 0.056734912937342243 17445.366618375312
 0.06289384605581792 17406.760807903527
 0.06946788020383649 17366.971215505265
 0.07646803825446016 17326.014327440603
 0.08390504097633512 17283.90699974353
 0.0917893019814348 17240.666441845867
 0.10013092307870383 17196.3102000506
 0.10893969003421139 17150.85614086329
 0.11822506873773325 17104.322434221965
 0.12799620177477341 17056.72753664578
 0.1382619054022754 17008.09017433023
 0.14903066692553318 16958.429326219684
 0.16031064247298887 16907.764207076957
 0.1721096551649605 16856.11425058017
 0.18443519367158947 16803.49909246843
 0.197294411154665 16749.938553761756
 0.21069412458735414 16695.452624079676
 0.2246408144452053 16640.061445077513
 0.23914062476133737 16583.785294028155
 0.25419936353802574 16526.644567563056
 0.2698225035065518 16468.65976559823
 0.28601518322662894 16409.85147546291
 0.3027822085162796 16350.240356248127
 0.3201280542026903 16289.84712339457
 0.3380568661841224 16228.69253353343
 0.35657246379278983 16166.797369601452
 0.3756783424480344 16104.182426235915
 0.3953776765892698 16040.868495474193
 0.4156733228775016 15976.876352760315
 0.4365678236544045 15912.226743277432
 0.4580634106475753 15846.940368614298
 0.4801620089104981 15781.037873775464
 0.5028652409856655 15714.539834544035
 0.5261744312793184 15647.466745207481
 0.5500906106360502 15579.839006650023
 0.5746145211016519 15511.676914819129
