3.623079999999996150e-06 -1.180438633964597812e+14 -1.180438630488430312e+14 -1.573898173354426562e+14 -1.573897742339992812e+14 -1.173787541447499375e+14 -1.180421632936069688e+14
3.688311777896451560e-06 -1.160175311448152344e+14 -1.160175307908756250e+14 -1.546880022991914375e+14 -1.546879583638149062e+14 -1.153638362323817031e+14 -1.160158601096728594e+14
3.754718021950846009e-06 -1.139904409861935312e+14 -1.139904406261445625e+14 -1.519851779934881250e+14 -1.519851332516124062e+14 -1.133481647330482969e+14 -1.139887990316801250e+14
3.822319877850168473e-06 -1.119632303710807656e+14 -1.119632300051430000e+14 -1.492821943878257812e+14 -1.492821488676490000e+14 -1.113323735073945625e+14 -1.119616175010088594e+14
3.891138871999096512e-06 -1.099365483403191250e+14 -1.099365479687187031e+14 -1.465799169048884688e+14 -1.465798706353617812e+14 -1.093171079410982656e+14 -1.099349645492263906e+14
3.961196918374697218e-06 -1.079110551035740938e+14 -1.079110547265427031e+14 -1.438792258584323125e+14 -1.438791788692430625e+14 -1.073030245257109688e+14 -1.079095003765619375e+14
4.032516325504416342e-06 -1.058874215843537812e+14 -1.058874212021282031e+14 -1.411810158465687500e+14 -1.411809681681261875e+14 -1.052907904062382344e+14 -1.058858958969314375e+14
4.105119803569792958e-06 -1.038663289310641094e+14 -1.038663285438878281e+14 -1.384861950997613438e+14 -1.384861467631751875e+14 -1.032810828949443438e+14 -1.038648322490013906e+14
4.179030471638067618e-06 -1.018484679936716250e+14 -1.018484676017922031e+14 -1.357956847829578750e+14 -1.357956358200203750e+14 -1.012745889509629062e+14 -1.018470002728573594e+14
4.254271865023920190e-06 -1.000339085512902031e+14 -1.000339081523817344e+14 -1.333762309034971562e+14 -1.333761810510111406e+14 -9.947025066919523438e+13 -1.000324668496401562e+14
4.330867942783822559e-06 -9.843134909524062500e+13 -9.843134868679285938e+13 -1.312394304230430469e+14 -1.312393793956961562e+14 -9.787671749532643750e+13 -9.842993034398992188e+13
4.408843095345332138e-06 -9.682630457252560938e+13 -9.682630415478598438e+13 -1.290993179429998594e+14 -1.290992657714409844e+14 -9.628071331109265625e+13 -9.682490880966360938e+13
4.488222152273651320e-06 -9.521924266856637500e+13 -9.521924224178964062e+13 -1.269565170908015469e+14 -1.269564638066908438e+14 -9.468270316893435938e+13 -9.521786992543340625e+13
4.569030390178159957e-06 -9.361064133719387500e+13 -9.361064090164409375e+13 -1.248116651846682500e+14 -1.248116108206649531e+14 -9.308316233183726562e+13 -9.360929163833371875e+13
4.651293540761160441e-06 -9.200098856482270312e+13 -9.200098812077164062e+13 -1.226654129190811562e+14 -1.226653575088350469e+14 -9.148257603882839062e+13 -9.199966192783801562e+13
4.735037799011630593e-06 -9.039078211005690625e+13 -9.039078165778331250e+13 -1.205184240175068281e+14 -1.205183675956432812e+14 -8.988143924604542188e+13 -9.038947854546595312e+13
4.820289831546503429e-06 -8.878052921815539062e+13 -8.878052875794681250e+13 -1.183713748515918906e+14 -1.183713174536983125e+14 -8.828025634280942188e+13 -8.877924872925689062e+13
4.907076785102027615e-06 -8.717074630982839062e+13 -8.717074584197967188e+13 -1.162249540261333750e+14 -1.162248956887422969e+14 -8.667954084216943750e+13 -8.716948889256628125e+13
4.995426295178158820e-06 -8.556195864386353125e+13 -8.556195816867745312e+13 -1.140798619291514219e+14 -1.140798026897198281e+14 -8.507981504542576562e+13 -8.556072428670037500e+13
5.085366494838440912e-06 -8.395469995314093750e+13 -8.395469947092673438e+13 -1.119368102464781875e+14 -1.119367501433683125e+14 -8.348160968018992188e+13 -8.395348863693264062e+13
5.176926023668425457e-06 -8.234951205363357812e+13 -8.234951156470828125e+13 -1.097965214403285469e+14 -1.097964605127839375e+14 -8.188546351158868750e+13 -8.234832375151298438e+13
5.270134036895381547e-06 -8.074694442605860938e+13 -8.074694393074578125e+13 -1.076597281913989844e+14 -1.076596664795198906e+14 -8.029192292626310938e+13 -8.074577910332281250e+13
