3.537930000000000023e-06 -1.188316962294501250e+14 -1.188316962294501250e+14 -1.584714514442851250e+14 -1.584714514442851250e+14 -1.188025064244318438e+14 -1.188608860344684375e+14
3.657760000000000111e-06 -1.149387119551470156e+14 -1.149387119551470156e+14 -1.532798494729779062e+14 -1.532798494729779062e+14 -1.149104784223650938e+14 -1.149669454879289062e+14
3.781659999999999890e-06 -1.111729301526468750e+14 -1.111729301526468750e+14 -1.482578820434094375e+14 -1.482578820434094375e+14 -1.111456216460999219e+14 -1.112002386591938281e+14
3.909750000000000133e-06 -1.075307175755632969e+14 -1.075307175755632969e+14 -1.433742901007510312e+14 -1.433742901007510312e+14 -1.075043037417201094e+14 -1.075571314094064531e+14
4.042190000000000172e-06 -1.040075362714415938e+14 -1.040075362714415938e+14 -1.386767150285887969e+14 -1.386767150285887969e+14 -1.039819878714731875e+14 -1.040330846714100156e+14
4.179100000000000357e-06 -1.006001825850203438e+14 -1.006001825850203438e+14 -1.341335767800271094e+14 -1.341335767800271094e+14 -1.005754711670431719e+14 -1.006248940029974844e+14
4.320659999999999727e-06 -9.730416719692328125e+13 -9.730416719692328125e+13 -1.297388895958977031e+14 -1.297388895958977031e+14 -9.728026541180981250e+13 -9.732806898203675000e+13
4.467009999999999605e-06 -9.411624846173584375e+13 -9.411624846173584375e+13 -1.255114499874143594e+14 -1.255114499874143594e+14 -9.409312975663592188e+13 -9.413936716683575000e+13
4.618320000000000025e-06 -9.103271818346465625e+13 -9.103271818346465625e+13 -1.213993188450085156e+14 -1.213993188450085156e+14 -9.101035691640903125e+13 -9.105507945052028125e+13
4.774750000000000321e-06 -8.805031112436431250e+13 -8.805031112436431250e+13 -1.174004148324857500e+14 -1.174004148324857500e+14 -8.802868245545634375e+13 -8.807193979327228125e+13
4.936480000000000380e-06 -8.516558824122826562e+13 -8.516558824122826562e+13 -1.135541176549710312e+14 -1.135541176549710312e+14 -8.514466817533751562e+13 -8.518650830711901562e+13
5.103690000000000089e-06 -8.237534470962353125e+13 -8.237534470962353125e+13 -1.098337929461647031e+14 -1.098540276169359375e+14 -8.235511003885232812e+13 -8.239557938039475000e+13
5.276570000000000033e-06 -7.967642294919967188e+13 -7.967642294919967188e+13 -1.062548023068545938e+14 -1.062548023068545938e+14 -7.965685124127798438e+13 -7.969599465712135938e+13
5.455300000000000099e-06 -7.706601342567017188e+13 -7.706601342567017188e+13 -1.027546845675602344e+14 -1.027546845675602344e+14 -7.704708293846170312e+13 -7.708494391287864062e+13
5.640079999999999878e-06 -7.454118080613368750e+13 -7.454118080613368750e+13 -9.938824107484492188e+13 -9.938824107484492188e+13 -7.452287051853700000e+13 -7.455949109373039062e+13
5.831119999999999662e-06 -7.209905181870010938e+13 -7.209905181870010938e+13 -9.614977949489631250e+13 -9.614977949489631250e+13 -7.208134141540393750e+13 -7.211676222199628125e+13
6.028639999999999593e-06 -6.973682672062995312e+13 -6.973682672062995312e+13 -9.298243562750659375e+13 -9.298243562750659375e+13 -6.971969657405155469e+13 -6.975395686720834375e+13
6.232840000000000111e-06 -6.745211220584172656e+13 -6.745211220584172656e+13 -8.993614960778896875e+13 -8.993614960778896875e+13 -6.743554327628981250e+13 -6.746868113539364062e+13
6.443960000000000218e-06 -6.524221488666263281e+13 -6.524221488666263281e+13 -8.700564593949679688e+13 -8.700564593949679688e+13 -6.522618879604935156e+13 -6.525824097727591406e+13
6.662239999999999761e-06 -6.310463493375479688e+13 -6.310463493375479688e+13 -8.413951324500639062e+13 -8.413951324500639062e+13 -6.308913391805010938e+13 -6.312013594945946875e+13
