3.623079999999996150e-06 4.135557382501936518e+06 4.135557368702105712e+06 5.514012131249518134e+06 5.514009944399590604e+06 4.141676607735027093e+06 4.137654735671418719e+06
3.688311777896451560e-06 4.135557365883938968e+06 4.135557351562397555e+06 5.514009675021209754e+06 5.514007405489837751e+06 4.141676477742061950e+06 4.137654714838746935e+06
3.754718021950846009e-06 4.135557349265949801e+06 4.135557334422689397e+06 5.514007218794005923e+06 5.514004866581252776e+06 4.141676347749100998e+06 4.137654694006075151e+06
3.822319877850168473e-06 4.135557332647952251e+06 4.135557317282981705e+06 5.514004762567885220e+06 5.514002327673826367e+06 4.141676217756152619e+06 4.137654673173403367e+06
3.891138871999096512e-06 4.135557316029954702e+06 4.135557300143282395e+06 5.514002306342859752e+06 5.513999788767579943e+06 4.141676087763199583e+06 4.137654652340732049e+06
3.961196918374697218e-06 4.135557299411957152e+06 4.135557283003574703e+06 5.513999850118938833e+06 5.513997249862492085e+06 4.141675957770259120e+06 4.137654631508060731e+06
4.032516325504416342e-06 4.135557282793968450e+06 4.135557265863867011e+06 5.513997393896100111e+06 5.513994710958583280e+06 4.141675827777314465e+06 4.137654610675389413e+06
4.105119803569792958e-06 4.135557266175971366e+06 4.135557248724159319e+06 5.513994937674356624e+06 5.513992172055833042e+06 4.141675697784382384e+06 4.137654589842726942e+06
4.179030471638067618e-06 4.135557249557973817e+06 4.135557231584460009e+06 5.513992481453706510e+06 5.513989633154262789e+06 4.141675567791446112e+06 4.137654569010055624e+06
4.254271865023920190e-06 4.135557228241013829e+06 4.135557209598237649e+06 5.513989330692302436e+06 5.513986376332219690e+06 4.141675401040708181e+06 4.137654542286611162e+06
4.330867942783822559e-06 4.135557201903412584e+06 4.135557182433748152e+06 5.513985437847930938e+06 5.513982352447192185e+06 4.141675195015992504e+06 4.137654509269164409e+06
4.408843095345332138e-06 4.135557175565820187e+06 4.135557155269267969e+06 5.513981545006308705e+06 5.513978328565101139e+06 4.141674988991286606e+06 4.137654476251709741e+06
4.488222152273651320e-06 4.135557149228227790e+06 4.135557128104779404e+06 5.513977652167433873e+06 5.513974304685945623e+06 4.141674782966590952e+06 4.137654443234263919e+06
4.569030390178159957e-06 4.135557122890635394e+06 4.135557100940290838e+06 5.513973759331308305e+06 5.513970280809727497e+06 4.141674576941906009e+06 4.137654410216809716e+06
4.651293540761160441e-06 4.135557096553034615e+06 4.135557073775802273e+06 5.513969866497930139e+06 5.513966256936433725e+06 4.141674370917230844e+06 4.137654377199363895e+06
4.735037799011630593e-06 4.135557070215442684e+06 4.135557046611314174e+06 5.513965973667301238e+06 5.513962233066088520e+06 4.141674164892566390e+06 4.137654344181910157e+06
4.820289831546503429e-06 4.135557043877851218e+06 4.135557019446826074e+06 5.513962080839419737e+06 5.513958209198678844e+06 4.141673958867911715e+06 4.137654311164465267e+06
4.907076785102027615e-06 4.135557017540250905e+06 4.135556992282346822e+06 5.513958188014286570e+06 5.513954185334206559e+06 4.141673752843267750e+06 4.137654278147011995e+06
4.995426295178158820e-06 4.135556991202659439e+06 4.135556965117859188e+06 5.513954295191902667e+06 5.513950161472669803e+06 4.141673546818633564e+06 4.137654245129567571e+06
5.085366494838440912e-06 4.135556964865068439e+06 4.135556937953371555e+06 5.513950402372266166e+06 5.513946137614070438e+06 4.141673340794018470e+06 4.137654212112114765e+06
5.176926023668425457e-06 4.135556938527477439e+06 4.135556910788884386e+06 5.513946509555377997e+06 5.513942113758406602e+06 4.141673134769404773e+06 4.137654179094670806e+06
5.270134036895381547e-06 4.135556912189878058e+06 4.135556883624397218e+06 5.513942616741239093e+06 5.513938089905668981e+06 4.141672928744801786e+06 4.137654146077218466e+06
5.365020214672109781e-06 4.135556876921706833e+06 4.135556847248941660e+06 5.513937403951744549e+06 5.513932701644567773e+06 4.141672652861511800e+06 4.137654101864311844e+06
5.461614771528002060e-06 4.135556835179404821e+06 4.135556804196093231e+06 5.513931234265091829e+06 5.513926324275384657e+06 4.141672326334972400e+06 4.137654049535378348e+06
5.559948465990259294e-06 4.135556793437112123e+06 4.135556761143236421e+06 5.513925064585343935e+06 5.513919946913577616e+06 4.141671999808458611e+06 4.137653997206436936e+06
5.660052610378230772e-06 4.135556751694811042e+06 4.135556718090388458e+06 5.513918894912498072e+06 5.513913569559146650e+06 4.141671673281970434e+06 4.137653944877504837e+06
5.761959080774259964e-06 4.135556709952510428e+06 4.135556675037540961e+06 5.513912725246556103e+06 5.513907192212080583e+06 4.141671346755516250e+06 4.137653892548573669e+06
5.865700327173879383e-06 4.135556668210218661e+06 4.135556631984693930e+06 5.513906555587518029e+06 5.513900814872401766e+06 4.141671020229079761e+06 4.137653840219642501e+06
5.971309383818868841e-06 4.135556626467918977e+06 4.135556588931847364e+06 5.513900385935382918e+06 5.513894437540098093e+06 4.141670693702668883e+06 4.137653787890712731e+06
6.078819879716362807e-06 4.135556584725619759e+06 4.135556545878992882e+06 5.513894216290151700e+06 5.513888060215171427e+06 4.141670367176284082e+06 4.137653735561782960e+06
6.188266049347221343e-06 4.135556542983329389e+06 4.135556502826147247e+06 5.513888046651823446e+06 5.513881682897619903e+06 4.141670040649924427e+06 4.137653683232845739e+06
6.299682743567385640e-06 4.135556501241030637e+06 4.135556459773302078e+06 5.513881877020398155e+06 5.513875305587434210e+06 4.141669714123599231e+06 4.137653630903917830e+06
6.413105440705324223e-06 4.135556459498732816e+06 4.135556416720457375e+06 5.513875707395876758e+06 5.513868928284634836e+06 4.141669387597291730e+06 4.137653578574990388e+06
6.528570257859400952e-06 4.135556417756443843e+06 4.135556373667604290e+06 5.513869537778258324e+06 5.513862550989211537e+06 4.141669061071009375e+06 4.137653526246063411e+06
6.646113962398657141e-06 4.135556376014146488e+06 4.135556330614760518e+06 5.513863368167543784e+06 5.513856173701164313e+06 4.141668734544753097e+06 4.137653473917137366e+06
6.765773983670522977e-06 4.135556317767433822e+06 4.135556270539377350e+06 5.513854759143167175e+06 5.513847274884128943e+06 4.141668278913266491e+06 4.137653400897986721e+06
6.887588424919518919e-06 4.135556251610626932e+06 4.135556202305566054e+06 5.513844980989539996e+06 5.513837167583172210e+06 4.141667761405350640e+06 4.137653317962609697e+06
7.011596075420349604e-06 4.135556185453828890e+06 4.135556134071764536e+06 5.513835202853253111e+06 5.513827060300743207e+06 4.141667243897507899e+06 4.137653235027225688e+06
7.137836422829577147e-06 4.135556119297023863e+06 4.135556065837963484e+06 5.513825424734306522e+06 5.513816953036829829e+06 4.141666726389729884e+06 4.137653152091852389e+06
7.266349665759694800e-06 4.135556053140219767e+06 4.135555997604155447e+06 5.513815646632711403e+06 5.513806845791455358e+06 4.141666208882007748e+06 4.137653069156480487e+06
7.397176726579429560e-06 4.135555986983417068e+06 4.135555929370357189e+06 5.513805868548446335e+06 5.513796738564607687e+06 4.141665691374359187e+06 4.137652986221101601e+06
7.530359264444742666e-06 4.135555920826614834e+06 4.135555861136559863e+06 5.513796090481520630e+06 5.513786631356287748e+06 4.141665173866766505e+06 4.137652903285733424e+06
7.665939688564215131e-06 4.135555854669813998e+06 4.135555792902763933e+06 5.513786312431935221e+06 5.513776524166495539e+06 4.141664656359246932e+06 4.137652820350357797e+06
7.803961171703417685e-06 4.135555788513014093e+06 4.135555724668960087e+06 5.513776534399701282e+06 5.513766416995218955e+06 4.141664138851783704e+06 4.137652737414992414e+06
7.944467663932438465e-06 4.135555722356215585e+06 4.135555656435166486e+06 5.513766756384795532e+06 5.513756309842480347e+06 4.141663621344393585e+06 4.137652654479628894e+06
8.087503906620762970e-06 4.135555656199418008e+06 4.135555588201373350e+06 5.513756978387231007e+06 5.513746202708269469e+06 4.141663103837068193e+06 4.137652571544258390e+06
8.233115446684283526e-06 4.135555590042621363e+06 4.135555519967573229e+06 5.513747200407005847e+06 5.513736095592585392e+06 4.141662586329799145e+06 4.137652488608898129e+06
