          11           1           2 -1.457940787218748E-002
          12           1           2 -9.290706423515460E-003
          13           1           2 -5.607602356229776E-003
          14           1           2 -3.016144216881106E-003
          15           1           2 -1.375307156657863E-003
          16           1           2 -3.466448049448497E-004
           1           2           2 -0.627949032175006     
           2           2           2 -0.466156381448181     
           3           2           2 -0.296688853086866     
           4           2           2 -0.195256635626946     
           5           2           2 -0.131655904350594     
           6           2           2 -9.110858532880077E-002
           7           2           2 -6.364585149734701E-002
           8           2           2 -4.442427557024613E-002
           9           2           2 -3.113830005875291E-002
          10           2           2 -2.145063510689563E-002
          11           2           2 -1.438994713084087E-002
          12           2           2 -9.191938613319224E-003
          13           2           2 -5.578442537187527E-003
          14           2           2 -3.015620392138787E-003
          15           2           2 -1.386038586163861E-003
          16           2           2 -3.662579355355144E-004
           1           3           2 -0.338104495610967     
           2           3           2 -0.296688853086866     
           3           3           2 -0.226253009996189     
           4           3           2 -0.161056517157001     
           5           3           2 -0.114343233236984     
           6           3           2 -8.159881446851375E-002
           7           3           2 -5.808451302604493E-002
           8           3           2 -4.117128802441714E-002
           9           3           2 -2.907594074147397E-002
          10           3           2 -2.013842925775221E-002
          11           3           2 -1.353057907873790E-002
          12           3           2 -8.656018167174670E-003
          13           3           2 -5.238949752315402E-003
          14           3           2 -2.824347219250993E-003
          15           3           2 -1.290296011628471E-003
          16           3           2 -3.265482451384770E-004
           1           4           2 -0.213686924546440     
           2           4           2 -0.195256635626946     
           3           4           2 -0.161056517157001     
           4           4           2 -0.124529500062196     
           5           4           2 -9.301980442538303E-002
           6           4           2 -6.909237107749004E-002
           7           4           2 -5.053375849838613E-002
           8           4           2 -3.650676124851555E-002
           9           4           2 -2.612347116651459E-002
          10           4           2 -1.823676439468400E-002
          11           4           2 -1.234721850753089E-002
          12           4           2 -7.923201873831557E-003
          13           4           2 -4.817481133454086E-003
          14           4           2 -2.593344090150924E-003
          15           4           2 -1.182124396516626E-003
          16           4           2 -2.874130566439400E-004
           1           5           2 -0.139107260470080     
           2           5           2 -0.131655904350594     
           3           5           2 -0.114343233236984     
           4           5           2 -9.301980442538303E-002
           5           5           2 -7.318384532173756E-002
           6           5           2 -5.634409749988410E-002
           7           5           2 -4.234078841001155E-002
           8           5           2 -3.127092416303149E-002
           9           5           2 -2.266844367334529E-002
          10           5           2 -1.600450331859258E-002
          11           5           2 -1.090226649527137E-002
          12           5           2 -7.041808018189577E-003
          13           5           2 -4.290405308267872E-003
          14           5           2 -2.319655573022150E-003
          15           5           2 -1.057031326644430E-003
          16           5           2 -2.544784720419250E-004
           1           6           2 -9.495824485848467E-002
           2           6           2 -9.110858532880077E-002
           3           6           2 -8.159881446851375E-002
           4           6           2 -6.909237107749004E-002
           5           6           2 -5.634409749988410E-002
           6           6           2 -4.467930230876058E-002
           7           6           2 -3.445091180997321E-002
           8           6           2 -2.590281784127170E-002
           9           6           2 -1.908755033345141E-002
          10           6           2 -1.364083860232152E-002
          11           6           2 -9.404074647204049E-003
          12           6           2 -6.121482102622983E-003
          13           6           2 -3.777185246749533E-003
          14           6           2 -2.068814361686365E-003
          15           6           2 -9.639124341036770E-004
          16           6           2 -2.553922084488112E-004
           1           7           2 -6.555785456622247E-002
           2           7           2 -6.364585149734701E-002
           3           7           2 -5.808451302604493E-002
           4           7           2 -5.053375849838613E-002
           5           7           2 -4.234078841001155E-002
           6           7           2 -3.445091180997321E-002
           7           7           2 -2.705019210773305E-002
           8           7           2 -2.070784396287069E-002
           9           7           2 -1.542226620839724E-002
          10           7           2 -1.116426894080866E-002
          11           7           2 -7.724523914373720E-003
          12           7           2 -5.053487006094329E-003
          13           7           2 -3.112266895492271E-003
          14           7           2 -1.701437817249497E-003
          15           7           2 -7.799617397988549E-004
          16           7           2 -1.868589569642838E-004
           1           8           2 -4.551784467203737E-002
           2           8           2 -4.442427557024613E-002
           3           8           2 -4.117128802441714E-002
           4           8           2 -3.650676124851555E-002
           5           8           2 -3.127092416303149E-002
           6           8           2 -2.590281784127170E-002
           7           8           2 -2.070784396287069E-002
           8           8           2 -1.599684050171377E-002
           9           8           2 -1.207611594983118E-002
          10           8           2 -8.807357429861242E-003
          11           8           2 -6.142753320715386E-003
          12           8           2 -4.011147677804976E-003
          13           8           2 -2.479299228022795E-003
          14           8           2 -1.339757608199010E-003
          15           8           2 -6.054913036472257E-004
          16           8           2 -1.195928206884992E-004
           1           9           2 -3.174933109336022E-002
           2           9           2 -3.113830005875291E-002
           3           9           2 -2.907594074147397E-002
           4           9           2 -2.612347116651459E-002
           5           9           2 -2.266844367334529E-002
           6           9           2 -1.908755033345141E-002
           7           9           2 -1.542226620839724E-002
           8           9           2 -1.207611594983118E-002
           9           9           2 -9.208909027943956E-003
          10           9           2 -6.833720468570592E-003
          11           9           2 -4.781289592743970E-003
          12           9           2 -3.160924377044750E-003
          13           9           2 -1.966590089650914E-003
          14           9           2 -1.085418887935593E-003
          15           9           2 -4.960853747866616E-004
          16           9           2 -1.106460579486660E-004
           1          10           2 -2.182561282555985E-002
           2          10           2 -2.145063510689563E-002
           3          10           2 -2.013842925775221E-002
           4          10           2 -1.823676439468400E-002
           5          10           2 -1.600450331859258E-002
           6          10           2 -1.364083860232152E-002
           7          10           2 -1.116426894080866E-002
           8          10           2 -8.807357429861242E-003
           9          10           2 -6.833720468570592E-003
          10          10           2 -5.092316693137137E-003
          11          10           2 -3.620201557348118E-003
          12          10           2 -2.396307153812383E-003
          13          10           2 -1.524719103952137E-003
          14          10           2 -8.504877389914995E-004
          15          10           2 -4.029140143454009E-004
          16          10           2 -9.928780385183369E-005
           1          11           2 -1.457940787218748E-002
           2          11           2 -1.438994713084087E-002
           3          11           2 -1.353057907873790E-002
           4          11           2 -1.234721850753089E-002
           5          11           2 -1.090226649527137E-002
           6          11           2 -9.404074647204049E-003
           7          11           2 -7.724523914373720E-003
           8          11           2 -6.142753320715386E-003
           9          11           2 -4.781289592743970E-003
          10          11           2 -3.620201557348118E-003
          11          11           2 -2.560235629896702E-003
          12          11           2 -1.710458989128305E-003
          13          11           2 -1.079961025483664E-003
          14          11           2 -6.053590847415445E-004
          15          11           2 -2.767708585029936E-004
          16          11           2 -5.764636497956587E-005
           1          12           2 -9.290706423515460E-003
           2          12           2 -9.191938613319224E-003
           3          12           2 -8.656018167174670E-003
           4          12           2 -7.923201873831557E-003
           5          12           2 -7.041808018189577E-003
           6          12           2 -6.121482102622983E-003
           7          12           2 -5.053487006094329E-003
           8          12           2 -4.011147677804976E-003
           9          12           2 -3.160924377044750E-003
          10          12           2 -2.396307153812383E-003
          11          12           2 -1.710458989128305E-003
          12          12           2 -1.107689277217980E-003
          13          12           2 -7.067785275644456E-004
          14          12           2 -3.805373123688548E-004
          15          12           2 -1.686349824192202E-004
          16          12           2 -1.257636223145049E-005
           1          13           2 -5.607602356229776E-003
           2          13           2 -5.578442537187527E-003
           3          13           2 -5.238949752315402E-003
           4          13           2 -4.817481133454086E-003
           5          13           2 -4.290405308267872E-003
           6          13           2 -3.777185246749533E-003
           7          13           2 -3.112266895492271E-003
           8          13           2 -2.479299228022795E-003
           9          13           2 -1.966590089650914E-003
          10          13           2 -1.524719103952137E-003
          11          13           2 -1.079961025483664E-003
          12          13           2 -7.067785275644456E-004
          13          13           2 -4.608562722435563E-004
          14          13           2 -2.603617112507231E-004
          15          13           2 -1.160291926768560E-004
          16          13           2 -1.808739383372525E-005
           1          14           2 -3.016144216881106E-003
           2          14           2 -3.015620392138787E-003
           3          14           2 -2.824347219250993E-003
           4          14           2 -2.593344090150924E-003
           5          14           2 -2.319655573022150E-003
           6          14           2 -2.068814361686365E-003
           7          14           2 -1.701437817249497E-003
           8          14           2 -1.339757608199010E-003
           9          14           2 -1.085418887935593E-003
          10          14           2 -8.504877389914995E-004
          11          14           2 -6.053590847415445E-004
          12          14           2 -3.805373123688548E-004
          13          14           2 -2.603617112507231E-004
          14          14           2 -1.402654528977769E-004
          15          14           2 -6.567994428862773E-005
          16          14           2 -6.923433737451271E-007
           1          15           2 -1.375307156657863E-003
           2          15           2 -1.386038586163861E-003
           3          15           2 -1.290296011628471E-003
           4          15           2 -1.182124396516626E-003
           5          15           2 -1.057031326644430E-003
           6          15           2 -9.639124341036770E-004
           7          15           2 -7.799617397988549E-004
           8          15           2 -6.054913036472257E-004
           9          15           2 -4.960853747866616E-004
          10          15           2 -4.029140143454009E-004
          11          15           2 -2.767708585029936E-004
          12          15           2 -1.686349824192202E-004
          13          15           2 -1.160291926768560E-004
          14          15           2 -6.567994428862773E-005
          15          15           2 -2.257253834486803E-005
          16          15           2  2.028546002260441E-006
           1          16           2 -3.466448049448497E-004
           2          16           2 -3.662579355355144E-004
           3          16           2 -3.265482451384770E-004
           4          16           2 -2.874130566439400E-004
           5          16           2 -2.544784720419250E-004
           6          16           2 -2.553922084488112E-004
           7          16           2 -1.868589569642838E-004
           8          16           2 -1.195928206884992E-004
           9          16           2 -1.106460579486660E-004
          10          16           2 -9.928780385183369E-005
          11          16           2 -5.764636497956587E-005
          12          16           2 -1.257636223145049E-005
          13          16           2 -1.808739383372525E-005
          14          16           2 -6.923433737451271E-007
          15          16           2  2.028546002260441E-006
          16          16           2  2.416872493580255E-005
           1           1           3 -0.382180936956826     
           2           1           3 -0.338104495610967     
           3           1           3 -0.244085400927892     
           4           1           3 -0.170851863810973     
           5           1           3 -0.119753015633697     
           6           1           3 -8.461764684757118E-002
           7           1           3 -5.993408419863124E-002
           8           1           3 -4.215387106377944E-002
           9           1           3 -2.969854751757656E-002
          10           1           3 -2.048471533982835E-002
          11           1           3 -1.375492147064759E-002
          12           1           3 -8.748201429012730E-003
          13           1           3 -5.294816882144112E-003
          14           1           3 -2.811365787002278E-003
          15           1           3 -1.279496458013111E-003
          16           1           3 -2.875270629200656E-004
           1           2           3 -0.338104495610967     
           2           2           3 -0.296688853086866     
           3           2           3 -0.226253009996189     
           4           2           3 -0.161056517157001     
           5           2           3 -0.114343233236984     
           6           2           3 -8.159881446851375E-002
           7           2           3 -5.808451302604493E-002
           8           2           3 -4.117128802441714E-002
           9           2           3 -2.907594074147397E-002
          10           2           3 -2.013842925775221E-002
          11           2           3 -1.353057907873790E-002
          12           2           3 -8.656018167174670E-003
          13           2           3 -5.238949752315402E-003
          14           2           3 -2.824347219250993E-003
          15           2           3 -1.290296011628471E-003
          16           2           3 -3.265482451384770E-004
           1           3           3 -0.244085400927892     
           2           3           3 -0.226253009996189     
           3           3           3 -0.180363662539398     
           4           3           3 -0.136118844020911     
           5           3           3 -0.100557144790926     
           6           3           3 -7.352882935540610E-002
           7           3           3 -5.338746337716067E-002
           8           3           3 -3.824606305095058E-002
           9           3           3 -2.726864727632328E-002
          10           3           3 -1.895491842093849E-002
          11           3           3 -1.281614674525685E-002
          12           3           3 -8.195612229438223E-003
          13           3           3 -4.988843520851253E-003
          14           3           3 -2.670859688018962E-003
          15           3           3 -1.226786629209504E-003
          16           3           3 -2.951671341612498E-004
           1           4           3 -0.170851863810973     
           2           4           3 -0.161056517157001     
           3           4           3 -0.136118844020911     
           4           4           3 -0.108788678269167     
           5           4           3 -8.320218866314044E-002
           6           4           3 -6.297777443895729E-002
           7           4           3 -4.661557770157275E-002
           8           4           3 -3.403074428299370E-002
           9           4           3 -2.448533370867131E-002
          10           4           3 -1.717812387566532E-002
          11           4           3 -1.163944438338353E-002
          12           4           3 -7.479763441292597E-003
          13           4           3 -4.533656952365392E-003
          14           4           3 -2.432801036520677E-003
          15           4           3 -1.097746515352826E-003
          16           4           3 -2.504304346725494E-004
           1           5           3 -0.119753015633697     
           2           5           3 -0.114343233236984     
           3           5           3 -0.100557144790926     
           4           5           3 -8.320218866314044E-002
           5           5           3 -6.657799403159073E-002
           6           5           3 -5.181960778777852E-002
           7           5           3 -3.938557883573517E-002
           8           5           3 -2.924329761306819E-002
           9           5           3 -2.134828706356564E-002
          10           5           3 -1.509859916395397E-002
          11           5           3 -1.033436587493391E-002
          12           5           3 -6.660292163930671E-003
          13           5           3 -4.074338244764095E-003
          14           5           3 -2.182628222445695E-003
          15           5           3 -9.975794207029926E-004
          16           5           3 -2.224916037181811E-004
           1           6           3 -8.461764684757118E-002
           2           6           3 -8.159881446851375E-002
           3           6           3 -7.352882935540610E-002
           4           6           3 -6.297777443895729E-002
           5           6           3 -5.181960778777852E-002
           6           6           3 -4.149102428538037E-002
           7           6           3 -3.216379543261139E-002
           8           6           3 -2.434383509354646E-002
           9           6           3 -1.798433971452154E-002
          10           6           3 -1.290910991666379E-002
          11           6           3 -8.897726410514515E-003
          12           6           3 -5.801918377652151E-003
          13           6           3 -3.570346493121236E-003
          14           6           3 -1.951950288144496E-003
          15           6           3 -9.025267800074839E-004
          16           6           3 -2.286205534922692E-004
           1           7           3 -5.993408419863124E-002
           2           7           3 -5.808451302604493E-002
           3           7           3 -5.338746337716067E-002
           4           7           3 -4.661557770157275E-002
           5           7           3 -3.938557883573517E-002
           6           7           3 -3.216379543261139E-002
           7           7           3 -2.543103197522154E-002
           8           7           3 -1.949577760277526E-002
           9           7           3 -1.459943372473403E-002
          10           7           3 -1.056434609122991E-002
          11           7           3 -7.339497214586084E-003
          12           7           3 -4.782586322511367E-003
          13           7           3 -2.956219412805421E-003
          14           7           3 -1.598773863878868E-003
          15           7           3 -7.343836406086876E-004
          16           7           3 -1.609343058243110E-004
           1           8           3 -4.215387106377944E-002
           2           8           3 -4.117128802441714E-002
           3           8           3 -3.824606305095058E-002
           4           8           3 -3.403074428299370E-002
           5           8           3 -2.924329761306819E-002
           6           8           3 -2.434383509354646E-002
           7           8           3 -1.949577760277526E-002
           8           8           3 -1.512716057125338E-002
           9           8           3 -1.142127968298172E-002
          10           8           3 -8.361531390224421E-003
          11           8           3 -5.818881609977502E-003
          12           8           3 -3.805906585910256E-003
          13           8           3 -2.341246947547485E-003
          14           8           3 -1.262199366220790E-003
          15           8           3 -5.630075097195656E-004
          16           8           3 -1.008791751203477E-004
           1           9           3 -2.969854751757656E-002
           2           9           3 -2.907594074147397E-002
           3           9           3 -2.726864727632328E-002
           4           9           3 -2.448533370867131E-002
           5           9           3 -2.134828706356564E-002
           6           9           3 -1.798433971452154E-002
           7           9           3 -1.459943372473403E-002
           8           9           3 -1.142127968298172E-002
           9           9           3 -8.751250400593611E-003
          10           9           3 -6.478889851426278E-003
          11           9           3 -4.551873939483096E-003
          12           9           3 -2.989618853191284E-003
          13           9           3 -1.868226177729995E-003
          14           9           3 -1.016909929412940E-003
          15           9           3 -4.657823812792032E-004
          16           9           3 -9.195485810642359E-005
           1          10           3 -2.048471533982835E-002
           2          10           3 -2.013842925775221E-002
           3          10           3 -1.895491842093849E-002
           4          10           3 -1.717812387566532E-002
           5          10           3 -1.509859916395397E-002
           6          10           3 -1.290910991666379E-002
           7          10           3 -1.056434609122991E-002
           8          10           3 -8.361531390224421E-003
           9          10           3 -6.478889851426278E-003
          10          10           3 -4.847390444724865E-003
          11          10           3 -3.431443562651172E-003
          12          10           3 -2.277266166595129E-003
          13          10           3 -1.438507806517159E-003
          14          10           3 -8.029189534672117E-004
          15          10           3 -3.744087348083922E-004
          16          10           3 -8.659040115910138E-005
           1          11           3 -1.375492147064759E-002
           2          11           3 -1.353057907873790E-002
           3          11           3 -1.281614674525685E-002
           4          11           3 -1.163944438338353E-002
           5          11           3 -1.033436587493391E-002
           6          11           3 -8.897726410514515E-003
           7          11           3 -7.339497214586084E-003
           8          11           3 -5.818881609977502E-003
           9          11           3 -4.551873939483096E-003
          10          11           3 -3.431443562651172E-003
          11          11           3 -2.439814047572973E-003
          12          11           3 -1.613703751026666E-003
          13          11           3 -1.025562199002947E-003
          14          11           3 -5.640187177147356E-004
          15          11           3 -2.591279875748494E-004
          16          11           3 -4.531847088950617E-005
           1          12           3 -8.748201429012730E-003
           2          12           3 -8.656018167174670E-003
           3          12           3 -8.195612229438223E-003
           4          12           3 -7.479763441292597E-003
           5          12           3 -6.660292163930671E-003
           6          12           3 -5.801918377652151E-003
           7          12           3 -4.782586322511367E-003
           8          12           3 -3.805906585910256E-003
           9          12           3 -2.989618853191284E-003
          10          12           3 -2.277266166595129E-003
          11          12           3 -1.613703751026666E-003
          12          12           3 -1.048876575222355E-003
          13          12           3 -6.598610557032951E-004
          14          12           3 -3.563961119305174E-004
          15          12           3 -1.519604649380961E-004
          16          12           3 -5.714538662683719E-006
           1          13           3 -5.294816882144112E-003
           2          13           3 -5.238949752315402E-003
           3          13           3 -4.988843520851253E-003
           4          13           3 -4.533656952365392E-003
           5          13           3 -4.074338244764095E-003
           6          13           3 -3.570346493121236E-003
           7          13           3 -2.956219412805421E-003
           8          13           3 -2.341246947547485E-003
           9          13           3 -1.868226177729995E-003
          10          13           3 -1.438507806517159E-003
          11          13           3 -1.025562199002947E-003
          12          13           3 -6.598610557032951E-004
          13          13           3 -4.351641666233857E-004
          14          13           3 -2.386405741805114E-004
          15          13           3 -1.072050932146285E-004
          16          13           3 -1.041390310650887E-005
           1          14           3 -2.811365787002278E-003
           2          14           3 -2.824347219250993E-003
           3          14           3 -2.670859688018962E-003
           4          14           3 -2.432801036520677E-003
           5          14           3 -2.182628222445695E-003
           6          14           3 -1.951950288144496E-003
           7          14           3 -1.598773863878868E-003
           8          14           3 -1.262199366220790E-003
           9          14           3 -1.016909929412940E-003
          10          14           3 -8.029189534672117E-004
          11          14           3 -5.640187177147356E-004
          12          14           3 -3.563961119305174E-004
          13          14           3 -2.386405741805114E-004
          14          14           3 -1.302915917923032E-004
          15          14           3 -5.683593192910629E-005
          16          14           3  2.604555546727454E-006
           1          15           3 -1.279496458013111E-003
           2          15           3 -1.290296011628471E-003
           3          15           3 -1.226786629209504E-003
