3.575740000000000174e-06 -2.920746579490995625e+14 -2.920746579490995625e+14 -3.893851058133971875e+14 -3.893564429421558125e+14 -2.920746579490995625e+14 -2.920746579490995625e+14
3.696730000000000095e-06 -2.825153682889779375e+14 -2.825153682889779375e+14 -3.766409497748542500e+14 -3.766132250085845000e+14 -2.825153682889779375e+14 -2.825153682889779375e+14
3.821810000000000260e-06 -2.732692199284928750e+14 -2.732692199284928750e+14 -3.643142642520682500e+14 -3.642874468605148750e+14 -2.732692199284928750e+14 -2.732692199284928750e+14
3.951119999999999874e-06 -2.643258208849423750e+14 -2.643258208849423750e+14 -3.523911949678058125e+14 -3.523652552405355000e+14 -2.643258208849423750e+14 -2.643258208849423750e+14
4.084810000000000113e-06 -2.556748141076117188e+14 -2.556748141076117188e+14 -3.408328434580762500e+14 -3.408328434580762500e+14 -2.556748141076117188e+14 -2.556748141076117188e+14
4.223019999999999761e-06 -2.473071492474375000e+14 -2.473071492474375000e+14 -3.296781467494789375e+14 -3.296538771568148750e+14 -2.473071492474375000e+14 -2.473071492474375000e+14
4.365899999999999992e-06 -2.392136873072936562e+14 -2.392136873072936562e+14 -3.188889821768671875e+14 -3.188889821768671875e+14 -2.392136873072936562e+14 -2.392136873072936562e+14
4.513629999999999846e-06 -2.313842821442859688e+14 -2.313842821442859688e+14 -3.084291172096011875e+14 -3.084291172096011875e+14 -2.313842821442859688e+14 -2.313842821442859688e+14
4.666349999999999800e-06 -2.238115523728210312e+14 -2.238115523728210312e+14 -2.983348690755670625e+14 -2.983568329178018750e+14 -2.238115523728210312e+14 -2.238115523728210312e+14
4.824229999999999888e-06 -2.164869911705937500e+14 -2.164869911705937500e+14 -2.885714230687119375e+14 -2.885714230687119375e+14 -2.164869911705937500e+14 -2.164869911705937500e+14
4.987459999999999848e-06 -2.094017871651929688e+14 -2.094017871651929688e+14 -2.791270338630830312e+14 -2.791270338630830312e+14 -2.094017871651929688e+14 -2.094017871651929688e+14
5.156209999999999715e-06 -2.025485846028213125e+14 -2.025485846028213125e+14 -2.699918964337705625e+14 -2.699918964337705625e+14 -2.025485846028213125e+14 -2.025485846028213125e+14
5.330679999999999926e-06 -1.959192893617537500e+14 -1.959192893617537500e+14 -2.611552215309814688e+14 -2.611552215309814688e+14 -1.959192893617537500e+14 -1.959192893617537500e+14
5.511039999999999670e-06 -1.895074318848916562e+14 -1.895074318848916562e+14 -2.526083854065243750e+14 -2.526083854065243750e+14 -1.895074318848916562e+14 -1.895074318848916562e+14
5.697509999999999936e-06 -1.833051696995553125e+14 -1.833051696995553125e+14 -2.443229455210363125e+14 -2.443229455210363125e+14 -1.833051696995553125e+14 -1.833051696995553125e+14
5.890290000000000316e-06 -1.773058775399705625e+14 -1.773058775399705625e+14 -2.363266367760432188e+14 -2.363092367880608750e+14 -1.773058775399705625e+14 -1.773058775399705625e+14
6.089590000000000255e-06 -1.715030137357216562e+14 -1.715030137357216562e+14 -2.285753120259897812e+14 -2.285921425474555000e+14 -1.715030137357216562e+14 -1.715030137357216562e+14
6.295629999999999895e-06 -1.658901551417274062e+14 -1.658901551417274062e+14 -2.210946218822178438e+14 -2.210946218822178438e+14 -1.658901551417274062e+14 -1.658901551417274062e+14
6.508640000000000080e-06 -1.604610237184593750e+14 -1.604610237184593750e+14 -2.138587991285963438e+14 -2.138430522175346875e+14 -1.604610237184593750e+14 -1.604610237184593750e+14
6.728869999999999663e-06 -1.552092754674875938e+14 -1.552092754674875938e+14 -2.068441570999491562e+14 -2.068441570999491562e+14 -1.552092754674875938e+14 -1.552092754674875938e+14
