     2    0.10901E+04    0.52734E-01    0.35673E+01
     3    0.10304E+04    0.87645E-01    0.44340E+01
     4    0.97067E+03    0.10076E+00    0.45659E+01
     5    0.92345E+03    0.91759E-01    0.42546E+01
     6    0.88882E+03    0.69870E-01    0.37289E+01
     7    0.86470E+03    0.45890E-01    0.31369E+01
     8    0.84852E+03    0.27072E-01    0.25658E+01
     9    0.83874E+03    0.15743E-01    0.20672E+01
    10    0.83397E+03    0.10608E-01    0.16697E+01
    11    0.83296E+03    0.89411E-02    0.13824E+01
    12    0.83533E+03    0.84099E-02    0.12020E+01
    13    0.83977E+03    0.77587E-02    0.11134E+01
    14    0.84587E+03    0.68720E-02    0.10967E+01
    15    0.85347E+03    0.60494E-02    0.11299E+01
    16    0.86239E+03    0.55913E-02    0.11927E+01
    17    0.87246E+03    0.56034E-02    0.12677E+01
    18    0.88283E+03    0.59251E-02    0.13420E+01
    19    0.89481E+03    0.63731E-02    0.14106E+01
    20    0.90711E+03    0.68465E-02    0.14684E+01
    21    0.91989E+03    0.73311E-02    0.15171E+01
    22    0.93317E+03    0.79251E-02    0.15587E+01
    23    0.94673E+03    0.87306E-02    0.15958E+01
    24    0.96069E+03    0.98004E-02    0.16313E+01
    25    0.97504E+03    0.11156E-01    0.16685E+01
    26    0.98964E+03    0.12767E-01    0.17114E+01
    27    0.10046E+04    0.14594E-01    0.17576E+01
    28    0.10198E+04    0.16624E-01    0.18047E+01
    29    0.10353E+04    0.18847E-01    0.18514E+01
    30    0.10510E+04    0.21262E-01    0.18953E+01
    31    0.10668E+04    0.23872E-01    0.19336E+01
    32    0.10829E+04    0.26669E-01    0.19632E+01
    33    0.10993E+04    0.29645E-01    0.19822E+01
    34    0.11158E+04    0.32807E-01    0.19896E+01
    35    0.11326E+04    0.36161E-01    0.19851E+01
    36    0.11497E+04    0.39727E-01    0.19677E+01
    37    0.11668E+04    0.43530E-01    0.19382E+01
    38    0.11842E+04    0.47597E-01    0.18993E+01
    39    0.12018E+04    0.51924E-01    0.18510E+01
    40    0.12195E+04    0.56503E-01    0.17923E+01
    41    0.12375E+04    0.61333E-01    0.17225E+01
    42    0.12555E+04    0.66434E-01    0.16414E+01
    43    0.12737E+04    0.71826E-01    0.15488E+01
    44    0.12920E+04    0.77517E-01    0.14458E+01
    45    0.13106E+04    0.83523E-01    0.13333E+01
    46    0.13295E+04    0.89856E-01    0.12099E+01
    47    0.13486E+04    0.96491E-01    0.10750E+01
    48    0.13677E+04    0.10340E+00    0.93078E+00
    49    0.13870E+04    0.11053E+00    0.77869E+00
    50    0.14066E+04    0.11782E+00    0.61357E+00
    51    0.14264E+04    0.12523E+00    0.42960E+00
    52    0.14466E+04    0.13287E+00    0.22416E+00
    53    0.14667E+04    0.14092E+00   -0.27025E-02
    54    0.14868E+04    0.14943E+00   -0.24296E+00
    55    0.15070E+04    0.15842E+00   -0.48849E+00
    56    0.15276E+04    0.16776E+00   -0.73841E+00
    57    0.15484E+04    0.17732E+00   -0.99459E+00
    58    0.15696E+04    0.18706E+00   -0.12608E+01
    59    0.15909E+04    0.19699E+00   -0.15409E+01
    60    0.16124E+04    0.20711E+00   -0.18371E+01
    61    0.16344E+04    0.21748E+00   -0.21510E+01
    62    0.16562E+04    0.22812E+00   -0.24820E+01
    63    0.16782E+04    0.23904E+00   -0.28292E+01
    64    0.17006E+04    0.25027E+00   -0.31915E+01
    65    0.17230E+04    0.26184E+00   -0.35676E+01
    66    0.17457E+04    0.27371E+00   -0.39540E+01
    67    0.17686E+04    0.28586E+00   -0.43490E+01
    68    0.17919E+04    0.29831E+00   -0.47528E+01
    69    0.18154E+04    0.31099E+00   -0.51653E+01
    70    0.18392E+04    0.32391E+00   -0.55898E+01
    71    0.18632E+04    0.33705E+00   -0.60299E+01
    72    0.18873E+04    0.35036E+00   -0.64859E+01
    73    0.19116E+04    0.36382E+00   -0.69566E+01
    74    0.19361E+04    0.37740E+00   -0.74394E+01
    75    0.19608E+04    0.39111E+00   -0.79313E+01
    76    0.19858E+04    0.40497E+00   -0.84303E+01
    77    0.20110E+04    0.41898E+00   -0.89375E+01
    78    0.20366E+04    0.43320E+00   -0.94560E+01
    79    0.20623E+04    0.44761E+00   -0.99837E+01
    80    0.20883E+04    0.46225E+00   -0.10524E+02
    81    0.21145E+04    0.47709E+00   -0.11078E+02
    82    0.21409E+04    0.49211E+00   -0.11643E+02
    83    0.21676E+04    0.50724E+00   -0.12219E+02
    84    0.21945E+04    0.52244E+00   -0.12801E+02
    85    0.22216E+04    0.53763E+00   -0.13389E+02
    86    0.22490E+04    0.55279E+00   -0.13981E+02
    87    0.22768E+04    0.56791E+00   -0.14576E+02
    88    0.23046E+04    0.58304E+00   -0.15175E+02
    89    0.23328E+04    0.59818E+00   -0.15782E+02
    90    0.23613E+04    0.61333E+00   -0.16394E+02
    91    0.23898E+04    0.62851E+00   -0.17012E+02
    92    0.24187E+04    0.64370E+00   -0.17636E+02
    93    0.24478E+04    0.65890E+00   -0.18267E+02
    94    0.24770E+04    0.67407E+00   -0.18901E+02
    95    0.25065E+04    0.68919E+00   -0.19541E+02
    96    0.25359E+04    0.70427E+00   -0.20186E+02
    97    0.25658E+04    0.71928E+00   -0.20834E+02
    98    0.25960E+04    0.73421E+00   -0.21483E+02
    99    0.26261E+04    0.74902E+00   -0.22136E+02
   100    0.26566E+04    0.76370E+00   -0.22790E+02
   101    0.26872E+04    0.77833E+00   -0.23445E+02
   102    0.27184E+04    0.79274E+00   -0.24102E+02
   103    0.27494E+04    0.80701E+00   -0.24759E+02
   104    0.27807E+04    0.82114E+00   -0.25414E+02
   105    0.28122E+04    0.83504E+00   -0.26069E+02
   106    0.28438E+04    0.84880E+00   -0.26722E+02
   107    0.28754E+04    0.86226E+00   -0.27372E+02
   108    0.29073E+04    0.87549E+00   -0.28020E+02
   109    0.29394E+04    0.88842E+00   -0.28665E+02
   110    0.29716E+04    0.90105E+00   -0.29304E+02
   111    0.30040E+04    0.91344E+00   -0.29939E+02
   112    0.30364E+04    0.92553E+00   -0.30570E+02
   113    0.30692E+04    0.93731E+00   -0.31195E+02
   114    0.31020E+04    0.94871E+00   -0.31812E+02
   115    0.31350E+04    0.95987E+00   -0.32423E+02
   116    0.31680E+04    0.97059E+00   -0.33027E+02
   117    0.32014E+04    0.98093E+00   -0.33622E+02
   118    0.32349E+04    0.99104E+00   -0.34210E+02
   119    0.32683E+04    0.10008E+01   -0.34787E+02
   120    0.33020E+04    0.10100E+01   -0.35355E+02
   121    0.33356E+04    0.10189E+01   -0.35914E+02
   122    0.33694E+04    0.10274E+01   -0.36461E+02
   123    0.34032E+04    0.10354E+01   -0.36999E+02
   124    0.34371E+04    0.10430E+01   -0.37522E+02
   125    0.34710E+04    0.10502E+01   -0.38035E+02
   126    0.35049E+04    0.10570E+01   -0.38535E+02
   127    0.35389E+04    0.10633E+01   -0.39023E+02
   128    0.35729E+04    0.10692E+01   -0.39497E+02
   129    0.36070E+04    0.10746E+01   -0.39957E+02
   130    0.36410E+04    0.10795E+01   -0.40402E+02
   131    0.36751E+04    0.10840E+01   -0.40834E+02
   132    0.37093E+04    0.10880E+01   -0.41249E+02
   133    0.37433E+04    0.10915E+01   -0.41650E+02
   134    0.37774E+04    0.10946E+01   -0.42032E+02
   135    0.38115E+04    0.10972E+01   -0.42398E+02
   136    0.38455E+04    0.10992E+01   -0.42745E+02
   137    0.38794E+04    0.11008E+01   -0.43075E+02
   138    0.39133E+04    0.11019E+01   -0.43387E+02
   139    0.39470E+04    0.11026E+01   -0.43679E+02
   140    0.39807E+04    0.11027E+01   -0.43952E+02
   141    0.40143E+04    0.11023E+01   -0.44205E+02
   142    0.40478E+04    0.11014E+01   -0.44437E+02
   143    0.40813E+04    0.11001E+01   -0.44650E+02
   144    0.41146E+04    0.10982E+01   -0.44842E+02
   145    0.41477E+04    0.10960E+01   -0.45012E+02
   146    0.41809E+04    0.10932E+01   -0.45160E+02
   147    0.42137E+04    0.10900E+01   -0.45286E+02
   148    0.42464E+04    0.10863E+01   -0.45390E+02
   149    0.42791E+04    0.10822E+01   -0.45471E+02
   150    0.43114E+04    0.10776E+01   -0.45527E+02
   151    0.43436E+04    0.10726E+01   -0.45561E+02
   152    0.43755E+04    0.10671E+01   -0.45571E+02
   153    0.44073E+04    0.10612E+01   -0.45555E+02
   154    0.44389E+04    0.10549E+01   -0.45515E+02
   155    0.44702E+04    0.10483E+01   -0.45451E+02
   156    0.45012E+04    0.10413E+01   -0.45362E+02
   157    0.45321E+04    0.10339E+01   -0.45248E+02
   158    0.45627E+04    0.10261E+01   -0.45108E+02
   159    0.45930E+04    0.10180E+01   -0.44942E+02
   160    0.46230E+04    0.10095E+01   -0.44750E+02
   161    0.46529E+04    0.10008E+01   -0.44533E+02
   162    0.46824E+04    0.99178E+00   -0.44290E+02
   163    0.47118E+04    0.98242E+00   -0.44020E+02
   164    0.47408E+04    0.97282E+00   -0.43725E+02
   165    0.47695E+04    0.96293E+00   -0.43402E+02
   166    0.47980E+04    0.95288E+00   -0.43054E+02
   167    0.48262E+04    0.94245E+00   -0.42679E+02
   168    0.48540E+04    0.93202E+00   -0.42277E+02
   169    0.48815E+04    0.92129E+00   -0.41848E+02
   170    0.49086E+04    0.91048E+00   -0.41392E+02
   171    0.49353E+04    0.89958E+00   -0.40908E+02
   172    0.49616E+04    0.88854E+00   -0.40396E+02
   173    0.49875E+04    0.87734E+00   -0.39858E+02
   174    0.50130E+04    0.86629E+00   -0.39293E+02
   175    0.50381E+04    0.85509E+00   -0.38700E+02
   176    0.50627E+04    0.84395E+00   -0.38079E+02
   177    0.50869E+04    0.83281E+00   -0.37432E+02
   178    0.51106E+04    0.82189E+00   -0.36757E+02
   179    0.51339E+04    0.81089E+00   -0.36054E+02
   180    0.51568E+04    0.80003E+00   -0.35325E+02
   181    0.51792E+04    0.78932E+00   -0.34570E+02
   182    0.52012E+04    0.77882E+00   -0.33787E+02
   183    0.52226E+04    0.76847E+00   -0.32978E+02
   184    0.52436E+04    0.75833E+00   -0.32141E+02
   185    0.52641E+04    0.74856E+00   -0.31280E+02
   186    0.52838E+04    0.73902E+00   -0.30392E+02
   187    0.53034E+04    0.72984E+00   -0.29477E+02
   188    0.53224E+04    0.72101E+00   -0.28537E+02
   189    0.53408E+04    0.71257E+00   -0.27572E+02
   190    0.53591E+04    0.70456E+00   -0.26582E+02
   191    0.53764E+04    0.69702E+00   -0.25565E+02
   192    0.53934E+04    0.68996E+00   -0.24524E+02
   193    0.54097E+04    0.68344E+00   -0.23459E+02
   194    0.54257E+04    0.67746E+00   -0.22369E+02
   195    0.54411E+04    0.67209E+00   -0.21256E+02
   196    0.54559E+04    0.66734E+00   -0.20119E+02
   197    0.54702E+04    0.66327E+00   -0.18960E+02
   198    0.54840E+04    0.65990E+00   -0.17777E+02
   199    0.54972E+04    0.65727E+00   -0.16572E+02
   200    0.55100E+04    0.65540E+00   -0.15345E+02
   201    0.55221E+04    0.65435E+00   -0.14096E+02
   202    0.55337E+04    0.65414E+00   -0.12826E+02
   203    0.55448E+04    0.65481E+00   -0.11535E+02
   204    0.55551E+04    0.65640E+00   -0.10224E+02
   205    0.55649E+04    0.65895E+00   -0.88931E+01
   206    0.55741E+04    0.66249E+00   -0.75423E+01
   207    0.55827E+04    0.66705E+00   -0.61723E+01
   208    0.55906E+04    0.67267E+00   -0.47836E+01
   209    0.55979E+04    0.67939E+00   -0.33767E+01
   210    0.56045E+04    0.68725E+00   -0.19523E+01
   211    0.56106E+04    0.69628E+00   -0.51065E+00
   212    0.56160E+04    0.70651E+00    0.94742E+00
   213    0.56208E+04    0.71799E+00    0.24219E+01
   214    0.56249E+04    0.73071E+00    0.39117E+01
   215    0.56284E+04    0.74486E+00    0.54160E+01
   216    0.56313E+04    0.76026E+00    0.69352E+01
   217    0.56336E+04    0.77705E+00    0.84675E+01
   218    0.56353E+04    0.79525E+00    0.10013E+02
   219    0.56364E+04    0.81485E+00    0.11573E+02
   220    0.56369E+04    0.83601E+00    0.13142E+02
   221    0.56367E+04    0.85863E+00    0.14723E+02
   222    0.56360E+04    0.88288E+00    0.16315E+02
   223    0.56345E+04    0.90868E+00    0.17918E+02
   224    0.56326E+04    0.93603E+00    0.19529E+02
   225    0.56300E+04    0.96508E+00    0.21150E+02
   226    0.56268E+04    0.99583E+00    0.22778E+02
   227    0.56230E+04    0.10283E+01    0.24414E+02
   228    0.56186E+04    0.10624E+01    0.26057E+02
   229    0.56136E+04    0.10983E+01    0.27705E+02
   230    0.56079E+04    0.11360E+01    0.29359E+02
   231    0.56016E+04    0.11755E+01    0.31018E+02
   232    0.55947E+04    0.12169E+01    0.32681E+02
   233    0.55873E+04    0.12601E+01    0.34347E+02
   234    0.55791E+04    0.13053E+01    0.36015E+02
   235    0.55704E+04    0.13524E+01    0.37685E+02
   236    0.55610E+04    0.14013E+01    0.39357E+02
   237    0.55510E+04    0.14523E+01    0.41028E+02
   238    0.55404E+04    0.15054E+01    0.42700E+02
   239    0.55292E+04    0.15603E+01    0.44371E+02
   240    0.55174E+04    0.16173E+01    0.46039E+02
   241    0.55051E+04    0.16764E+01    0.47705E+02
   242    0.54922E+04    0.17375E+01    0.49367E+02
   243    0.54786E+04    0.18007E+01    0.51026E+02
   244    0.54645E+04    0.18660E+01    0.52681E+02
   245    0.54498E+04    0.19335E+01    0.54329E+02
   246    0.54346E+04    0.20030E+01    0.55972E+02
   247    0.54188E+04    0.20747E+01    0.57608E+02
   248    0.54025E+04    0.21488E+01    0.59236E+02
   249    0.53857E+04    0.22248E+01    0.60856E+02
   250    0.53683E+04    0.23032E+01    0.62467E+02
   251    0.53504E+04    0.23836E+01    0.64068E+02
   252    0.53319E+04    0.24664E+01    0.65660E+02
   253    0.53131E+04    0.25511E+01    0.67239E+02
   254    0.52937E+04    0.26383E+01    0.68807E+02
   255    0.52737E+04    0.27275E+01    0.70362E+02
   256    0.52533E+04    0.28192E+01    0.71906E+02
   257    0.52325E+04    0.29129E+01    0.73430E+02
   258    0.52111E+04    0.30089E+01    0.74946E+02
   259    0.51893E+04    0.31071E+01    0.76441E+02
   260    0.51671E+04    0.32076E+01    0.77927E+02
   261    0.51444E+04    0.33102E+01    0.79384E+02
   262    0.51212E+04    0.34151E+01    0.80834E+02
   263    0.50978E+04    0.35222E+01    0.82269E+02
   264    0.50738E+04    0.36315E+01    0.83681E+02
   265    0.50493E+04    0.37430E+01    0.85064E+02
   266    0.50245E+04    0.38568E+01    0.86439E+02
   267    0.49991E+04    0.39726E+01    0.87785E+02
   268    0.49734E+04    0.40908E+01    0.89116E+02
   269    0.49472E+04    0.42110E+01    0.90424E+02
   270    0.49208E+04    0.43334E+01    0.91710E+02
   271    0.48939E+04    0.44578E+01    0.92974E+02
   272    0.48667E+04    0.45846E+01    0.94209E+02
   273    0.48392E+04    0.47132E+01    0.95428E+02
   274    0.48113E+04    0.48441E+01    0.96610E+02
   275    0.47830E+04    0.49769E+01    0.97777E+02
   276    0.47546E+04    0.51118E+01    0.98907E+02
   277    0.47256E+04    0.52487E+01    0.10002E+03
   278    0.46965E+04    0.53876E+01    0.10110E+03
   279    0.46671E+04    0.55284E+01    0.10215E+03
   280    0.46373E+04    0.56711E+01    0.10318E+03
   281    0.46074E+04    0.58159E+01    0.10418E+03
   282    0.45771E+04    0.59623E+01    0.10514E+03
   283    0.45466E+04    0.61106E+01    0.10608E+03
   284    0.45159E+04    0.62608E+01    0.10699E+03
   285    0.44849E+04    0.64128E+01    0.10787E+03
   286    0.44537E+04    0.65665E+01    0.10871E+03
   287    0.44222E+04    0.67220E+01    0.10952E+03
   288    0.43906E+04    0.68791E+01    0.11030E+03
   289    0.43588E+04    0.70378E+01    0.11105E+03
   290    0.43268E+04    0.71980E+01    0.11178E+03
   291    0.42946E+04    0.73604E+01    0.11245E+03
   292    0.42621E+04    0.75239E+01    0.11311E+03
   293    0.42296E+04    0.76882E+01    0.11371E+03
   294    0.41969E+04    0.78546E+01    0.11430E+03
   295    0.41642E+04    0.80218E+01    0.11484E+03
   296    0.41313E+04    0.81912E+01    0.11536E+03
   297    0.40982E+04    0.83606E+01    0.11584E+03
